60.2543,1049.88,9.89159,1824.11,1136.37
60.8063,1060.76,10.0503,1834.95,1137.27
61.3343,1079.64,9.74082,1845.74,1138.49
61.8983,1082.96,9.91068,1857.34,1139.86
62.4463,1094.08,10.0049,1868.38,1141.24
62.9623,1107.72,9.69138,1878.96,1142.83
63.4623,1113.95,10.0115,1888.81,1144.7
63.9623,1123.58,10.0071,1898.21,1146.81
64.4703,1135.17,9.76287,1907.23,1149.02
64.9663,1141.52,9.90181,1916.05,1151.27
65.4663,1170.41,9.03895,1924.91,1153.64
65.9543,1161.5,9.72,1933.5,1156.11
66.4383,1167.81,10.1675,1942.16,1158.86
66.8983,1177.06,10.2752,1950.86,1161.98
67.3543,1192.53,9.40014,1959.2,1165.44
67.8223,1193.64,9.91034,1967.41,1169.58
68.3343,1203.72,9.64376,1976,1174.84
68.8303,1222.2,7.99975,1984.25,1180.73
69.3343,1223.08,8.03677,1992.5,1187.34
69.8663,1233.71,7.58191,2000.49,1194.37
70.3863,1245.98,6.48315,2008.18,1201.79
70.9223,1254.3,6.8474,2015.74,1209.93
71.4543,1264.97,6.58218,2022.55,1218.15
71.8877,1273.72,6.08648,2028.36,1226.05
72.4063,1283.38,6.47807,2033.7,1234.12
72.8503,1292.09,6.47689,2038.2,1241.57
73.2703,1308.36,6.01714,2042.36,1248.61
73.6984,1308,6.74307,2046.64,1255.76
74.0943,1315.39,7.41127,2050.46,1262.12
74.5103,1323.02,8.02524,2054.35,1268.72
74.9343,1344.38,7.84352,2057.78,1274.82
75.3263,1337.81,8.62135,2060.87,1280.67
75.7263,1342.14,9.16058,2063.62,1286.31
76.1263,1348.09,9.50014,2066.07,1291.74
76.5343,1353.84,9.68701,2068.32,1297.03
76.9223,1375.38,9.69127,2070.42,1302.26
77.3063,1370.04,9.76357,2072.36,1307.24
77.6983,1370.4,9.81003,2074.39,1312.54
78.0943,1375.94,9.85407,2076.38,1317.72
78.4943,1382,9.90654,2078.55,1323.37
78.9103,1388.64,9.93718,2080.9,1329.58
79.2507,1408.67,9.50174,2083.07,1335.46
79.6743,1401.79,9.78095,2085.36,1341.94
80.0743,1408.31,9.93533,2087.6,1348.69
80.4583,1415.19,9.96899,2089.66,1355.25
80.8264,1440.3,9.72044,2091.5,1361.58
81.1983,1433.35,9.51011,2093.24,1368.31
81.5543,1435.07,9.15103,2094.72,1374.64
81.9143,1441.46,8.69454,2096.07,1380.91
82.2623,1447.43,8.22936,2097.29,1386.77
82.6183,1453.67,7.74992,2098.58,1392.9
82.9943,1462.68,7.2888,2099.98,1399.29
83.3744,1466.27,7.04338,2101.39,1405.3
83.7263,1472.43,6.8548,2102.84,1411.3
84.0743,1478.6,6.68137,2104.32,1417.29
84.4063,1484.43,6.48733,2105.68,1422.96
84.8773,1494.28,5.98079,2107.54,1431.33
85.255,1498.76,6.26274,2108.8,1437.69
85.6743,1505.18,6.3941,2109.9,1444.01
85.9725,1510.87,6.39154,2110.76,1449.64
86.3743,1516.84,6.29911,2111.57,1455.55
86.6967,1531.95,6.05757,2112.32,1461.43
87.1503,1529.16,5.99362,2113.12,1467.89
87.5571,1536.28,5.93174,2114,1474.96
88.0423,1543.68,5.8975,2114.94,1482.3
88.4872,1551.37,5.90983,2115.97,1489.92
88.9783,1560.91,6.03022,2116.97,1496.88
89.3783,1565.95,5.89189,2118.08,1504.12
89.8605,1573.6,5.82114,2119.32,1511.66
90.2849,1580.29,5.81258,2120.45,1518.25
90.7663,1587.3,5.84819,2121.68,1525.15
91.1627,1606.07,6.0183,2122.95,1532.06
91.6503,1601.43,6.01968,2124.27,1538.95
92.0943,1608.48,6.18564,2125.75,1545.84
92.5223,1615.57,6.57368,2127.45,1552.73
92.9543,1622.72,7.11841,2129.33,1559.66
93.3943,1629.62,7.69587,2131.18,1566.33
93.8383,1656.04,8.22397,2133.2,1573.75
94.2623,1649.03,8.71963,2134.95,1580.55
94.6863,1651.14,9.08637,2136.55,1587.28
95.1023,1657.71,9.3298,2137.97,1593.7
95.5343,1663.77,9.47546,2139.21,1599.63
95.8872,1669.04,9.55088,2140.23,1604.81
96.3303,1673.9,9.5578,2141.11,1609.58
96.7063,1678.31,9.54093,2141.89,1613.92
97.0943,1682.98,9.54101,2142.73,1618.52
97.4903,1687.59,9.56613,2143.58,1623.05
97.8583,1703.64,9.92296,2144.51,1627.8
98.2303,1698.82,9.76242,2145.47,1632.53
98.6023,1703.14,9.6357,2146.6,1637.77
98.9783,1708.8,9.55849,2147.84,1643.3
99.4023,1715.41,9.5293,2149.34,1649.73
99.8223,1722.36,9.55453,2150.98,1656.49
100.222,1729.28,9.62159,2152.65,1663.2
100.626,1736.46,9.72108,2154.41,1670.16
101.042,1744.26,9.84274,2156.34,1677.72
101.442,1751.91,9.95696,2158.23,1685.13
101.862,1760.15,10.052,2160.24,1693.13
102.246,1767.77,10.0942,2162.05,1700.53
102.646,1775.94,10.0698,2163.92,1708.48
103.038,1799.09,9.44315,2165.73,1716.59
103.45,1792.01,9.76987,2167.45,1724.84
103.902,1801.79,9.97768,2169.27,1734.46
104.314,1810.77,10.0276,2170.81,1743.31
104.726,1819.35,9.97627,2172.18,1751.77
105.118,1838.3,9.74225,2173.47,1760.26
105.514,1836.31,9.7481,2174.72,1768.75
105.898,1844.46,9.73098,2175.89,1776.82
106.27,1852.6,9.70994,2177.04,1784.88
106.622,1859.87,9.69869,2178.09,1792.07
106.954,1881.78,9.69484,2179.15,1799.26
107.282,1874.96,9.74519,2180.17,1806
107.61,1881.2,9.83332,2181.3,1813.17
107.938,1888.07,9.92627,2182.37,1819.96
108.258,1894.97,10.0031,2183.43,1826.78
108.566,1901.47,10.0376,2184.4,1833.21
108.882,1908.44,10.0086,2185.36,1840.11
109.174,1925.39,9.60625,2186.19,1846.62
109.486,1921.03,9.76412,2186.92,1853.16
109.822,1928.45,9.81706,2187.62,1860.55
110.158,1935.78,9.78581,2188.23,1867.86
110.498,1943.03,9.72885,2188.8,1875.08
110.834,1960.47,9.93171,2189.4,1882.22
111.17,1957.71,9.69167,2190.09,1889.27
111.506,1964.78,9.57793,2190.9,1896.3
111.834,1971.46,9.56982,2191.76,1902.92
112.138,1989.6,9.90392,2192.65,1909.14
112.438,1984.48,9.73962,2193.59,1915.37
112.738,1990.78,9.61976,2194.58,1921.59
113.026,1997.07,9.54804,2195.61,1927.79
113.302,2002.5,9.53111,2196.55,1933.15
113.582,2008.34,9.56389,2197.6,1938.89
113.858,2021.72,9.79328,2198.71,1944.62
114.134,2020.35,9.73159,2199.88,1950.32
114.406,2026.2,9.72416,2201.11,1956.04
114.698,2032.1,9.74675,2202.38,1961.79
114.966,2037.6,9.76967,2203.57,1967.17
115.242,2052.52,9.63516,2204.84,1973.01
115.522,2049.29,9.77555,2206.07,1978.89
115.802,2055.29,9.85292,2207.23,1984.78
116.082,2061.27,9.87977,2208.34,1990.66
116.354,2067.23,9.86702,2209.41,1996.52
116.638,2073.16,9.83034,2210.45,2002.36
116.906,2087.7,9.79599,2211.4,2007.76
117.17,2084.55,9.73505,2212.42,2013.56
117.442,2090,9.68887,2213.38,2018.92
117.714,2095.85,9.65859,2214.42,2024.67
117.994,2101.68,9.65211,2215.49,2030.41
118.35,2119.23,9.92866,2216.82,2037.34
118.77,2117.88,9.64735,2218.53,2045.86
119.218,2126.92,9.46496,2220.42,2054.71
119.626,2135.5,9.42448,2222.35,2063.07
120.074,2155.47,9.91411,2224.62,2072.12
120.51,2154.34,9.66858,2226.98,2080.66
120.922,2162.41,9.61138,2229.28,2088.39
121.326,2189.25,9.62388,2231.69,2096.12
121.742,2180.72,9.73978,2234.27,2104.26
122.13,2187.14,9.83601,2236.72,2112.01
122.514,2194.85,9.88725,2239.01,2119.39
122.894,2202.15,9.88277,2241.11,2126.38
123.262,2215.96,9.65028,2243.27,2133.77
123.714,2218.28,9.80599,2245.57,2142.38
124.166,2227.6,9.60609,2247.63,2151.47
124.602,2252.02,8.79939,2249.28,2160.24
125.034,2244.69,8.38488,2250.63,2168.65
125.466,2253.54,7.81615,2251.89,2177.43
125.894,2272.5,7.24267,2253.15,2186.13
126.33,2270.57,6.84323,2254.45,2194.31
126.758,2279.19,6.57392,2255.94,2202.8
127.182,2287.38,6.38002,2257.42,2210.86
127.594,2302.26,6.00686,2258.87,2218.88
127.998,2303.01,6.04537,2260.15,2226.53
128.343,2310.33,6.00992,2261.28,2233.76
128.731,2317.63,5.95392,2262.39,2240.98
129.138,2332.55,6.07678,2263.53,2248.17
129.452,2332.05,5.91216,2264.73,2254.98
129.85,2338.67,5.87351,2265.99,2261.48
130.164,2345.79,5.90831,2267.42,2268.46
130.558,2353.03,5.96508,2268.89,2275.54
130.88,2361.5,5.98863,2270.35,2282.75
131.286,2367.83,5.84945,2271.74,2290.01
131.642,2375.16,5.71095,2273.11,2297.21
131.943,2382.02,5.7008,2274.52,2303.92
132.299,2389.95,5.9481,2276.24,2310.89
132.69,2397.13,5.6416,2278.31,2317.77
133.102,2405.27,5.62339,2280.97,2325.46
133.586,2415.13,5.81835,2284.4,2334.71
134.054,2424.96,5.9618,2287.8,2344.04
134.526,2434.4,5.86497,2290.66,2353.04
134.998,2444.1,5.35969,2293.21,2362.41
135.466,2453.29,4.68361,2295.45,2371.36
135.93,2462.44,4.04281,2297.69,2380.25
136.374,2471.64,3.54136,2300.09,2389.14
136.798,2480.07,3.14337,2302.34,2397.29
137.21,2488.55,2.71466,2304.57,2405.47
137.594,2496.04,2.40354,2306.5,2412.95
137.974,2503.79,2.45333,2308.27,2420.49
138.338,2511.15,2.38299,2309.84,2427.68
138.682,2518.12,2.24765,2311.27,2434.51
139.026,2525.11,2.08942,2312.67,2441.36
139.362,2532.05,1.9994,2314.05,2448.23
139.702,2539.08,2.02489,2315.41,2455.13
140.038,2546.14,2.02578,2316.75,2462.05
140.378,2555.34,1.97531,2318.05,2468.98
140.71,2560.1,1.99335,2319.3,2475.81
141.05,2566.53,1.98459,2320.42,2482.14
141.382,2573.26,1.96451,2321.59,2488.77
141.73,2580.3,1.95367,2322.82,2495.7
142.07,2590.82,1.97016,2324,2502.17
142.379,2593.42,2.02409,2325.21,2508.6
142.798,2600.74,2.11021,2326.59,2515.78
143.222,2608.86,2.1843,2328.1,2523.76
143.646,2617.03,2.17334,2329.54,2531.81
144.062,2627.02,1.93415,2330.84,2539.95
144.482,2633.39,2.26276,2331.93,2548.17
144.902,2641.72,2.36215,2332.8,2556.46
145.326,2650.1,2.23097,2333.45,2564.81
145.742,2658.36,2.02431,2333.86,2573.21
146.154,2666.8,2.06102,2334.06,2581.65
146.55,2674.8,1.99908,2334.07,2589.71
146.942,2682.47,1.9905,2333.96,2597.38
147.326,2690.14,1.95854,2333.84,2605.05
147.682,2697.46,1.97106,2333.78,2612.33
148.03,2704.76,1.94249,2333.83,2619.62
148.374,2711.68,1.97063,2333.93,2626.55
148.71,2718.64,1.99966,2334.03,2633.5
149.034,2725.19,1.98291,2334.08,2640.07
149.354,2731.76,1.96289,2334.06,2646.64
149.682,2738.31,1.93897,2334.04,2653.2
150.006,2744.91,1.96933,2334.09,2659.73
150.326,2751.87,1.93342,2334.29,2666.69
150.65,2758.45,1.96899,2334.55,2673.26
150.97,2765.06,1.99487,2334.79,2679.87
151.29,2771.64,2.02763,2334.95,2686.49
151.618,2778.26,2.04702,2335.02,2693.11
151.958,2785.28,2.01453,2335.05,2700.14
152.322,2796.15,1.9872,2335.07,2707.56
152.69,2800.13,1.98896,2335.15,2714.98
153.042,2807.57,2.00784,2335.25,2722.42
153.39,2815,1.98657,2335.28,2729.88
153.722,2821.62,1.96741,2335.23,2736.5
154.05,2828.22,1.94325,2335.17,2743.1
154.378,2835.23,1.98586,2335.19,2750.08
154.694,2841.41,2.05405,2335.31,2756.26
154.994,2848.03,2.13169,2335.45,2762.88
155.306,2854.27,2.09949,2335.47,2769.12
155.594,2859.87,2.11642,2335.3,2774.97
155.878,2866.13,2.40923,2334.87,2781.23
156.142,2871.56,2.46116,2334.3,2786.62
156.398,2876.98,2.33806,2333.55,2792
156.65,2884.87,1.89772,2332.72,2796.93
156.902,2887.12,2.15107,2331.68,2802.23
157.154,2892.52,2.26566,2330.5,2807.49
157.406,2897.9,2.2567,2329.21,2812.72
157.662,2902.86,2.14796,2327.92,2817.51
157.922,2908.05,2.01934,2326.43,2822.66
158.17,2913.4,2.1881,2324.86,2827.79
158.418,2918.35,2.26375,2323.34,2832.5
158.678,2923.71,2.25718,2321.6,2837.57
158.938,2929.07,2.15547,2319.77,2842.6
159.186,2934.22,2.00924,2317.86,2847.61
159.446,2939.16,2.23724,2316.01,2852.19
159.794,2946.58,2.41335,2313.08,2859.01
160.15,2954,2.38119,2309.96,2865.74
160.522,2961.41,2.12961,2306.64,2872.37
160.898,2969,2.17661,2302.93,2879.25
161.266,2976.38,2.30274,2299.24,2885.65
161.646,2984.17,2.27128,2295.2,2892.31
162.038,2992.37,2.11621,2290.85,2899.26
162.406,2999.59,2.09723,2286.89,2905.48
162.77,3006.98,2.40047,2282.87,2911.69
163.098,3013.97,2.56499,2278.97,2917.49
163.402,3020.15,2.55392,2275.39,2922.53
163.682,3025.93,2.36493,2271.91,2927.14
163.938,3031.94,1.94441,2268.51,2931.3
164.198,3036.31,2.25845,2264.97,2935.33
164.454,3041.67,2.39157,2261.29,2939.23
164.682,3046.2,2.38919,2258.1,2942.44
164.902,3050.72,2.30586,2254.86,2945.6
165.13,3055.65,2.1518,2251.28,2948.99
165.358,3059.98,1.99798,2247.98,2952.07
165.59,3064.9,2.22307,2244.37,2955.41
165.806,3069.41,2.39385,2241.03,2958.45
166.038,3073.93,2.51116,2237.66,2961.46
166.266,3078.46,2.55247,2234.22,2964.42
166.486,3083.41,2.48641,2230.4,2967.56
166.718,3087.95,2.30008,2226.81,2970.35
166.938,3092.57,1.964,2223.13,2973.03
167.162,3096.99,2.5562,2219,2975.81
167.39,3101.54,2.93055,2215.12,2978.22
167.611,3106.11,3.14544,2211.15,2980.49
167.882,3111.51,3.19744,2206.37,2983.01
168.178,3117.75,2.98499,2200.72,2985.66
168.474,3123.96,2.48732,2194.96,2988.05
168.766,3129.66,2.16674,2189.11,2990.18
169.058,3135.44,2.61663,2183.58,2991.92
169.358,3141.64,2.85569,2177.6,2993.56
169.69,3148.66,2.85265,2170.76,2995.14
170.018,3155.25,2.61186,2164.28,2996.4
170.35,3165.8,1.87051,2157.37,2997.51
170.674,3168.51,2.21251,2150.85,2998.38
170.99,3175.07,2.39723,2144.32,2999.09
171.294,3181.22,2.43667,2138.2,2999.62
171.578,3186.96,2.3661,2132.47,3000.01
171.866,3192.69,2.1986,2126.75,3000.3
172.162,3198.68,2.00313,2120.61,3000.51
172.474,3205.22,2.07471,2114.08,3000.64
172.798,3211.75,2.07412,2107.55,3000.7
173.122,3218.26,2.03383,2101.03,3000.72
173.45,3225.26,1.98214,2094.11,3000.73
173.778,3231.69,1.91825,2087.61,3000.76
174.126,3238.6,1.88234,2080.71,3000.83
174.454,3245.5,1.88672,2073.81,3000.93
174.774,3252,1.93082,2067.31,3001.07
175.09,3258.51,1.99747,2060.82,3001.26
175.41,3265.02,2.05712,2054.31,3001.47
175.742,3271.54,2.11062,2047.8,3001.68
176.082,3278.48,2.11507,2040.86,3001.85
176.402,3288.97,1.88464,2034.32,3001.92
176.726,3291.42,2.15327,2027.77,3001.86
177.046,3297.97,2.29466,2021.22,3001.68
177.354,3304.52,2.32408,2014.68,3001.39
177.642,3310.25,2.26999,2008.96,3001.05
177.93,3316.38,2.14362,2002.84,3000.62
178.218,3322.04,1.98311,1997.13,3000.17
178.486,3327.36,1.96186,1991.83,2999.71
178.75,3333.07,1.92046,1986.14,2999.2
179.018,3338.38,1.88434,1980.86,2998.73
179.318,3344.49,1.86571,1974.77,2998.22
179.634,3351,1.90165,1968.27,2997.72
179.97,3357.99,1.9535,1961.37,2997.29
180.29,3364.51,1.93653,1954.86,2996.99
180.622,3371.04,1.97193,1948.34,2996.73
180.974,3378.4,2.02438,1940.98,2996.46
181.306,3384.95,2.0338,1934.44,2996.18
181.646,3391.8,2.02453,1927.49,2995.79
181.99,3399.14,2.17495,1920.17,2995.26
182.318,3405.64,2.20718,1913.7,2994.68
182.642,3412.11,2.16117,1907.26,2994.03
182.954,3418.57,2.05149,1900.85,2993.32
183.238,3424.08,2.04452,1895.27,2992.66
183.522,3429.62,2.15256,1889.77,2991.97
183.81,3435.41,2.21828,1884.03,2991.2
184.094,3440.67,2.23045,1878.82,2990.46
184.366,3445.8,2.19355,1873.76,2989.69
184.654,3450.82,2.10317,1868.8,2988.88
184.934,3455.68,1.98723,1863.92,2988.03
185.218,3460.57,2.00308,1859.12,2987.13
185.494,3465.41,1.9816,1854.37,2986.21
185.782,3470.22,1.94051,1849.65,2985.27
186.094,3475.7,1.89652,1844.27,2984.21
186.398,3480.82,1.87766,1839.24,2983.23
186.714,3486.29,1.91042,1833.86,2982.25
187.018,3491.57,1.92158,1828.8,2981.39
187.326,3496.72,1.743,1823.7,2980.61
187.634,3502.26,1.63581,1818.21,2979.86
187.942,3507.48,1.60617,1813.03,2979.23
188.258,3513.1,1.64188,1807.44,2978.61
188.566,3518.42,1.72734,1802.15,2978.08
188.862,3523.8,1.85627,1796.79,2977.58
189.17,3529.65,1.98001,1791.02,2977.08
189.47,3534.76,1.98568,1785.93,2976.66
189.762,3540.28,2.00417,1780.43,2976.23
190.074,3546.21,2.02949,1774.52,2975.76
190.394,3552.17,2.04992,1768.58,2975.29
190.686,3557.42,2.05284,1763.35,2974.85
190.97,3563.06,2.03254,1757.73,2974.37
191.254,3568.48,1.97983,1752.46,2973.88
191.538,3573.57,2.09383,1747.19,2973.35
191.822,3578.87,2.16929,1741.91,2972.78
192.094,3584.19,2.20563,1736.63,2972.18
192.362,3589.12,2.20495,1731.73,2971.58
192.622,3594.07,2.17058,1726.83,2970.95
192.886,3599.01,2.10266,1721.94,2970.28
193.202,3605,1.98546,1715.92,2969.42
193.526,3611.07,2.05763,1709.91,2968.51
193.862,3617.52,2.08881,1703.55,2967.5
194.19,3623.95,2.08631,1697.21,2966.46
194.534,3630.36,2.05954,1690.88,2965.4
194.894,3637.17,2.0179,1684.17,2964.26
195.266,3644.04,1.9607,1677.42,2963.11
195.626,3650.94,1.86854,1670.61,2961.96
195.99,3658.25,1.80633,1663.39,2960.78
196.354,3665.19,1.84434,1656.53,2959.76
196.714,3672.1,2.08468,1649.66,2958.94
197.074,3679.1,2.50918,1642.79,2958.36
197.406,3684.38,2.84523,1637.5,2958.11
197.738,3687.53,3.30722,1634.32,2958.23
198.098,3688.98,3.82327,1632.82,2958.59
198.446,3689.33,4.29077,1632.42,2959.01
198.614,3689.26,4.52019,1632.47,2959.25
198.798,3689.07,4.73357,1632.63,2959.48
199.142,3688.54,5.08698,1633.12,2959.89
199.486,3688,5.37386,1633.62,2960.23
199.826,3687.64,5.59422,1633.95,2960.49
200.15,3687.6,5.75467,1633.98,2960.66
200.498,3688.05,5.87414,1633.52,2960.72
200.821,3688.89,5.93299,1632.68,2960.69
201.134,3690.18,5.93582,1631.39,2960.55
201.465,3692.08,5.94232,1629.5,2960.35
201.808,3694.37,5.95475,1627.23,2960.11
202.151,3697.31,5.97537,1624.3,2959.81
202.493,3700.99,6.00498,1620.65,2959.44
202.865,3705.21,6.0392,1616.45,2959.01
203.233,3710.21,6.06985,1611.47,2958.5
203.583,3715.12,6.07919,1606.59,2957.97
203.938,3726.67,5.97955,1601.02,2957.33
204.29,3726.22,6.03299,1595.42,2956.63
204.636,3732.49,6.02508,1589.21,2955.79
204.983,3738.66,5.96616,1583.11,2954.91
205.331,3745.4,5.86926,1576.44,2953.91
205.696,3752.32,5.75983,1569.59,2952.88
206.077,3759.4,5.66971,1562.58,2951.85
206.437,3767,5.63223,1555.06,2950.8
206.806,3774.29,5.69323,1547.83,2949.89
207.159,3786.74,6.15503,1540.52,2949.1
207.523,3789.66,5.75452,1533.14,2948.48
207.862,3796.72,5.53149,1526.09,2948.05
208.193,3803.85,5.43525,1518.96,2947.74
208.523,3810.61,5.4391,1512.2,2947.55
208.844,3817.41,5.51424,1505.41,2947.42
209.166,3824.67,5.646,1498.15,2947.33
209.498,3831.53,5.79595,1491.29,2947.28
209.826,3845.29,6.01288,1484.41,2947.23
210.151,3845.84,6.01974,1477.08,2947.15
210.485,3852.73,6.00258,1470.2,2947.06
210.86,3860.89,5.96662,1462.04,2946.93
211.228,3869.03,5.93166,1453.9,2946.8
211.559,3875.87,5.91496,1447.06,2946.71
211.888,3883.12,5.92195,1439.81,2946.63
212.254,3898.11,6.07099,1432.99,2946.6
212.566,3896.89,5.97701,1426.2,2946.61
212.836,3903.26,5.92948,1419.82,2946.66
213.186,3910.92,5.91553,1412.17,2946.76
213.577,3919.01,5.93386,1404.08,2946.9
213.994,3927.1,5.97136,1395.99,2947.06
214.35,3940.31,6.12924,1388.33,2947.26
214.69,3941.31,6.14023,1381.95,2947.54
215.006,3945.38,6.28601,1377.89,2947.85
215.314,3948.49,6.55807,1374.79,2948.26
215.63,3950.66,6.91176,1372.64,2948.7
215.958,3952.17,7.30518,1371.15,2949.16
216.334,3953.46,7.77159,1369.88,2949.68
216.706,3954.55,8.17232,1368.81,2950.12
217.066,3955.79,8.50873,1367.58,2950.51
217.43,3957.41,8.78118,1365.97,2950.85
217.79,3959.34,8.96277,1364.06,2951.11
218.138,3961.55,9.07219,1361.85,2951.31
218.506,3964.34,9.1337,1359.07,2951.49
218.874,3967.78,9.15102,1355.63,2951.65
219.254,3971.72,9.1199,1351.69,2951.79
219.65,3976.39,9.11362,1347.02,2951.97
220.054,3981.57,9.14996,1341.85,2952.23
220.466,3987.21,9.25203,1336.22,2952.57
220.878,4005.28,9.96867,1329.87,2953.04
221.298,4001.18,9.71791,1323.14,2953.66
221.714,4008.34,9.59425,1316.03,2954.46
222.146,4015.88,9.57994,1308.55,2955.41
222.594,4024.53,9.65001,1299.97,2956.6
223.014,4032.75,9.74279,1291.84,2957.75
223.43,4059.79,9.26036,1283.42,2958.9
223.834,4051.49,9.71548,1275.18,2959.94
224.222,4057.01,10.0287,1267.19,2960.82
224.602,4065.12,10.2142,1259.12,2961.58
