a0, a1, a2, a3, a4, a5, b0, b1, b2, b3, b4, b5, Time, jerkCost, accelCost, VelocityCost, safetyDistanceCost, AccMin, AccMax, VelMin, VelMax, KappaMin, KappaMax, AccCost, VelCost, KappaCost, SaferyDistCost, LaneOffsetCost
2208.63, 20, 1.8223e-172, -8.67762e-173, 1.16218e-173, 0, -7.00846, 1.03106, -0.27485, -0.0229371, 0.0182583, -0.00187922, 2.8, 0, 0, 0, 0, -1.97791, 4.48614, 19.8978, 20.2664, 2.9882e-12, 9.42741e-07, 1.24429, 0.882501, 0, 0, 0
2213.43, 20, 1.23768e-172, 0.127551, -0.022777, 0, -6.77709, 0.896143, -0.285314, -0.000647087, 0.0129886, -0.00149036, 2.8, 0, 0, 0, 0, -2.67226, 4.79067, 20.2618, 20.9103, 2.84916e-11, 1.53885e-06, 1.41376, 0.195981, 0, 0, 0
2217.83, 20.0176, 0.0775692, 0.105554, -0.0222112, 0, -6.59373, 0.771047, -0.282128, 0.0152237, 0.00869301, -0.00114857, 2.6, 0, 0, 0, 0, -2.80114, 4.77371, 20.2827, 20.9178, 2.25964e-10, 1.74004e-06, 1.35086, 0.157903, 0, 0, 0
2222.24, 20.0661, 0.140785, 0.0839285, -0.0215587, 0, -6.43757, 0.649478, -0.269678, 0.0270752, 0.00498105, -0.000833445, 2.4, 0, 0, 0, 0, -2.86499, 4.76739, 20.3338, 20.8842, 4.15319e-09, 1.89457e-06, 1.31571, 0.123433, 0, 0, 0
2226.26, 20.1318, 0.185968, 0.0666815, -0.0215587, 0, -6.31824, 0.545008, -0.252304, 0.0345751, 0.00217211, -0.000579875, 2.2, 0, 0, 0, 0, -2.86123, 4.76636, 20.4014, 20.8844, 4.29403e-09, 1.94267e-06, 1.2384, 0.0884272, 0, 0, 0
2230.7, 20.2223, 0.223717, 0.045269, -0.0206388, 0, -6.21018, 0.4391, -0.228916, 0.0398642, -0.000349176, -0.000337397, 2, 0, 0, 0, 0, -2.71213, 4.762, 20.4933, 20.892, 1.06165e-08, 1.78678e-06, 1.11369, 0.0555729, 0, 0, 0
2235.16, 20.3265, 0.247601, 0.02447, -0.0195339, 0, -6.12423, 0.344147, -0.202743, 0.0424129, -0.00227501, -0.000137205, 1.8, 0, 0, 0, 0, -2.56431, 4.75871, 20.5976, 20.8996, 5.48396e-09, 1.632e-06, 0.957774, 0.0313703, 0, 0, 0
2239.64, 20.4381, 0.258078, 0.00441097, -0.0181804, 0, -6.05788, 0.261, -0.175425, 0.0427385, -0.00365894, 2.15961e-05, 1.6, 0, 0, 0, 0, -2.60231, 4.75697, 20.708, 20.9072, 1.64067e-09, 1.74881e-06, 0.759664, 0.016762, 0, 0, 0
2244.15, 20.5516, 0.25571, -0.0147381, -0.0164804, 0, -6.00851, 0.189863, -0.148278, 0.0413396, -0.00456787, 0.000141748, 1.4, 0, 0, 0, 0, -2.74144, 4.09736, 20.786, 20.9148, 2.15192e-11, 1.86595e-06, 0.502045, 0.0109477, 0, 0, 0
2248.27, 20.6515, 0.242912, 0.139601, -0.150509, 0, -5.97614, 0.135367, -0.124559, 0.0389293, -0.00503616, 0.000220123, 0.8, 0, 0, 0, 0, -2.26588, 2.88782, 20.8226, 20.9186, 1.44626e-10, 1.26885e-06, 0.30698, 0.00369512, 0, 0, 0
2252.83, 20.7723, 0.291341, -0.0148966, -0.122466, 0, -5.95199, 0.0860018, -0.100305, 0.0354765, -0.00524384, 0.00027812, 0.6, 0, 0, 0, 0, -2.39899, 1.48189, 20.8768, 20.9151, 8.7024e-10, 1.37054e-06, 0.192425, 0.0011303, 0, 0, 0
2258.25, 20.9122, 0.230049, -0.217808, 0.032626, 0, -5.93581, 0.0406754, -0.0747115, 0.0307506, -0.0051628, 0.000314584, 0.4, 0, 0, 0, 0, -2.79912, -0.460032, 20.862, 20.9133, 3.64932e-07, 1.72461e-06, 0.342873, 0.0017973, 0, 0, 0
2263.28, 20.9867, 0.0845026, -0.232022, 0.227961, 0, -5.92994, 0.00984732, -0.0543119, 0.0260947, -0.00484762, 0.000322731, 0.2, 0, 0, 0, 0, -2.98634, -2.34132, 20.8512, 20.8795, 1.36461e-06, 1.92957e-06, 0.72, 0.00502201, 0, 0, 0
2268.74, 21, -5.55112e-17, -0.694444, 0.289352, 0, -5.93062, -0.0134363, -0.0358676, 0.0210981, -0.00433927, 0.000311344, 1.2, 0, 0, 0, 0, -2.15535, 4.73996, 20.2847, 20.8914, 1.24604e-08, 5.03251e-06, 0.554847, 0.236051, 0, 0, 0
2273.35, 20.9115, -0.374306, -1.70013, 1.59006, 0, -5.93509, -0.0263358, -0.0231698, 0.0171117, -0.00383321, 0.00029034, 0.6, 0, 0, 0, 0, -1.70103, 3.21561, 20.1664, 20.785, 2.19395e-08, 1.96115e-06, 0.303049, 0.449382, 0, 0, 0
2277.5, 20.6086, -1.01277, -0.428078, 1.59006, 0, -5.94116, -0.0336706, -0.0137995, 0.0137819, -0.0033484, 0.000265411, 0.4, 0, 0, 0, 0, -0.817803, 3.21562, 20.1664, 20.4642, 2.343e-07, 1.95738e-06, 0.330906, 0.636944, 0, 0, 0
2281.99, 20.1686, -0.833544, 1.34235, 0.117226, 0, -5.94909, -0.0378808, -0.00564759, 0.0104868, -0.00281121, 0.000233878, 0.2, 0, 0, 0, 0, 1.84613, 3.34786, 20.1733, 20.182, 1.34269e-06, 2.12438e-06, 0.730817, 0.829976, 0, 0, 0
2286.4, 20, 2.5327e-16, 0.127551, -0.022777, 0, -5.9576, -0.03896, 0.00048224, 0.00762259, -0.00229493, 0.000200562, 2.8, 0, 0, 0, 0, -7.31562, 7.94904, 20.2182, 20.9094, 2.05532e-09, 1.05301e-05, 2.44588, 0.278574, 0, 0, 0
2290.8, 20.0176, 0.0775692, 0.105554, -0.0222112, 0, -5.96607, -0.0377364, 0.00486806, 0.00519812, -0.00181605, 0.000167336, 2.6, 0, 0, 0, 0, -7.15744, 8.0112, 20.3267, 20.9177, 1.77884e-08, 1.07323e-05, 2.44491, 0.245261, 0, 0, 0
2294.81, 20.0605, 0.135571, 0.254003, -0.0882023, 0, -5.97338, -0.0352222, 0.00756447, 0.00337577, -0.00142474, 0.000138595, 1.6, 0, 0, 0, 0, -6.05065, 8.19521, 20.4556, 20.7374, 2.48128e-08, 1.07214e-05, 2.44091, 0.129172, 0, 0, 0
2299.23, 20.1533, 0.277599, 0.279536, -0.148603, 0, -5.98073, -0.0314627, 0.00939349, 0.00174265, -0.00104253, 0.000109027, 1.2, 0, 0, 0, 0, -3.95419, 7.21996, 20.5495, 20.8061, 3.60179e-08, 7.69389e-06, 1.68533, 0.0824812, 0, 0, 0
2304.49, 20.3439, 0.435364, 0.299544, -0.300591, 0, -5.98825, -0.0262955, 0.0103491, 0.000263152, -0.00065804, 7.76015e-05, 0.8, 0, 0, 0, 0, -3.75628, 4.967, 20.6382, 20.859, 6.54545e-09, 2.78865e-06, 0.910971, 0.0384689, 0, 0, 0
2309.82, 20.6099, 0.547089, 0.614449, -1.33795, 0, -5.99439, -0.0209051, 0.0103011, -0.000763567, -0.000352745, 5.11332e-05, 0.4, 0, 0, 0, 0, -2.16078, 2.52993, 20.7937, 20.9104, 8.98135e-09, 6.43416e-07, 0.321403, 0.00758104, 0, 0, 0
2315.22, 20.9249, 0.483688, -1.34811, 1.35492, 0, -5.99914, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -2.84618, -1.37991, 20.861, 20.9038, 4.3657e-07, 1.23445e-06, 0.500244, 0.00298122, 0, 0, 0
2319.41, 21, 3.12528e-14, -2.08352e-13, 3.9066e-13, 0, -5.99914, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -5.13429, -3.99053, 20.7485, 20.8048, 2.44694e-06, 4.0819e-06, 2.11426, 0.0326508, 0, 0, 0
2324.03, 21, -5.04871e-29, -0.173611, 0.036169, 0, -5.99914, 0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, -7.81716, 3.98116, 19.8489, 20.676, 4.42707e-11, 9.20326e-06, 1.63387, 0.432471, 0, 0, 0
2328.23, 20.9803, -0.0954861, -0.144676, 0.036169, 0, -5.99914, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, -7.57103, 3.98116, 19.8489, 20.6116, 4.42707e-11, 8.5496e-06, 1.29106, 0.462214, 0, 0, 0
2333.26, 20.9115, -0.187153, -0.142693, 0.049264, 0, -5.99914, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, -5.65978, 3.80552, 19.9763, 20.6107, 7.06581e-09, 4.39846e-06, 0.828983, 0.446356, 0, 0, 0
2338.68, 20.7887, -0.278472, 7.13906, -16.6874, 0, -5.99914, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -2.22111, -1.32477, 20.7296, 20.8905, 7.63198e-07, 1.47179e-06, 0.334417, 0.0283429, 0, 0, 0
2344.12, 21, 0, -1.5625, 0.976563, 0, -5.99914, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, -1.67708, 4.44775, 20.2335, 20.9153, 4.25509e-12, 3.70084e-06, 0.462255, 0.3193, 0, 0, 0
2348.72, 20.8147, -0.747656, -2.5998, 4.02856, 0, -5.99914, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -1.62852, 3.11369, 20.1639, 20.6527, 1.58668e-07, 1.83687e-06, 0.341541, 0.51777, 0, 0, 0
2352.84, 20.3326, -1.34068, 0.623047, 4.02856, 0, -5.99914, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, 0.569744, 3.11369, 20.1639, 20.2256, 1.08388e-06, 1.83687e-06, 0.500985, 0.793577, 0, 0, 0
2357.27, 20, 1.11022e-16, -1.01154e-14, 8.37807e-15, 0, -5.99914, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, -1.5437, 4.33729, 19.9202, 20.2305, 3.66704e-10, 3.6055e-06, 0.788458, 1.03679, 0, 0, 0
2361.27, 20, -3.94746e-15, 2.77778, -2.31481, 0, -5.99914, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, -5.19603, 4.2871, 20.2273, 20.753, 1.39301e-09, 4.34127e-06, 1.14918, 0.285176, 0, 0, 0
2366.91, 20.4501, 1.24444, 5.45185, -18.8148, 0, -5.99914, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -3.16365, 2.055, 20.7161, 20.8428, 3.28101e-07, 1.57975e-06, 0.711586, 0.0362789, 0, 0, 0
2371.49, 21, 8.88178e-16, -9.4739e-14, 2.33147e-13, 0, -5.99914, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -6.92124, -5.21234, 20.6539, 20.7399, 4.36913e-06, 7.80297e-06, 3.7536, 0.0784209, 0, 0, 0
2376.53, 21, -2.52435e-29, -0.127551, 0.022777, 0, -5.99914, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -17.8465, 5.96272, 19.9857, 20.5293, 3.33195e-08, 5.58709e-05, 1009.14, 0.736651, 0, 0, 0
2380.73, 20.9854, -0.0710641, -0.0918516, 0.0179128, 0, -5.99914, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -17.828, 5.91736, 19.9925, 20.4706, 2.92309e-08, 5.58763e-05, 1008.4, 0.718929, 0, 0, 0
2385.34, 20.9416, -0.126484, -0.0598689, 0.0133797, 0, -5.99914, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -18.1294, 6.12717, 19.9707, 20.5318, 1.99833e-09, 5.81357e-05, 1006.91, 0.701643, 0, 0, 0
2390.36, 20.8713, -0.164966, -0.0325752, 0.00932394, 0, -5.99914, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -15.8729, 6.17604, 19.9817, 20.5695, 1.67668e-08, 4.5298e-05, 1004.33, 0.664249, 0, 0, 0
2394.52, 20.8017, -0.182273, -0.0154564, 0.00663494, 0, -5.99914, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -12.7398, 6.20354, 19.9131, 20.5986, 1.51329e-08, 2.92218e-05, 1002.71, 0.659782, 0, 0, 0
2399.09, 20.7195, -0.190548, 1.2026, -0.913947, 0, -5.99914, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, -8.83751, -1.9346, 20.231, 20.8955, 6.95485e-07, 1.58284e-05, 3.10261, 0.267821, 0, 0, 0
2403.65, 20.7714, 0.337755, 0.303194, -0.730821, 0, -5.99914, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -5.19707, -1.64361, 20.5273, 20.9108, 5.05585e-07, 6.66098e-06, 1.29269, 0.0852831, 0, 0, 0
2408.24, 20.9329, 0.325633, -3.31491, 2.61167, 0, -5.99914, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, -3.80694, 3.88418, 20.2124, 20.7588, 7.40556e-11, 3.06957e-06, 0.820647, 0.394478, 0, 0, 0
2413.24, 20.6608, -1.15851, -0.268074, 1.54187, 0, -5.99914, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -1.69484, 4.3973, 20.231, 20.4574, 6.06354e-08, 3.92889e-06, 0.655397, 0.570791, 0, 0, 0
2417.73, 20.1778, -0.887679, 0.635904, -0.106795, 0, -5.99914, 0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, -3.29231, 5.63968, 19.968, 20.8754, 9.77353e-09, 8.10454e-06, 1.09721, 0.72048, 0, 0, 0
2421.74, 19.8956, -0.531767, 0.550468, -0.106795, 0, -5.99914, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, -3.29231, 5.63968, 19.968, 20.8754, 9.77353e-09, 8.10454e-06, 1.12419, 0.709649, 0, 0, 0
2426.49, 19.7296, -0.172339, 0.432504, -0.100945, 0, -5.99914, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, -3.5091, 5.1788, 19.9637, 20.8937, 2.0392e-10, 6.1167e-06, 0.873352, 0.679139, 0, 0, 0
2430.83, 19.7122, 0.0837996, 0.335388, -0.097474, 0, -5.99914, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, -3.53266, 4.37589, 19.9638, 20.903, 5.07098e-09, 3.53453e-06, 0.65299, 0.599117, 0, 0, 0
2435.17, 19.7936, 0.276849, 0.240526, -0.0931883, 0, -5.99914, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, -3.37788, 3.43953, 20.0093, 20.9123, 1.64899e-08, 3.01272e-06, 0.48143, 0.487388, 0, 0, 0
2439.54, 19.9464, 0.408534, 0.965341, -0.709727, 0, -5.99914, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, -3.33734, 2.75733, 20.1347, 20.829, 9.63965e-09, 1.89879e-06, 0.433793, 0.302717, 0, 0, 0
2443.96, 20.2361, 0.839555, 1.97582, -3.34432, 0, -5.99914, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -2.06815, 2.52108, 20.4549, 20.8942, 1.63538e-09, 7.12556e-07, 0.350241, 0.107714, 0, 0, 0
2448.88, 20.7956, 1.10635, -2.26536, 1.05359, 0, -5.99914, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -2.35361, -0.655447, 20.8699, 20.8793, 4.41861e-07, 9.28755e-07, 0.298454, 0.0033305, 0, 0, 0
2453.91, 21, -1.66533e-16, -0.510204, 0.182216, 0, -5.99914, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, -4.55834, 4.10451, 20.2514, 20.8126, 2.22976e-08, 3.8376e-06, 0.897496, 0.332094, 0, 0, 0
2458.94, 20.9219, -0.304373, 3.98134, -8.68513, 0, -5.99914, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -2.71936, -2.57668, 20.7628, 20.863, 1.198e-06, 2.15786e-06, 0.701711, 0.0214545, 0, 0, 0
2463.55, 21, 4.44089e-16, -1.5625, 0.976563, 0, -5.99914, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, -2.32053, 4.13077, 20.224, 20.8759, 7.39093e-09, 3.40792e-06, 0.467493, 0.341155, 0, 0, 0
2468.57, 20.784, -0.7875, -2.275, 3.66406, 0, -5.99914, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -1.9281, 2.87549, 20.1555, 20.6014, 5.3064e-08, 1.654e-06, 0.338795, 0.557883, 0, 0, 0
2473.5, 20.2155, -1.1592, 2.3408, -1.022, 0, -5.99914, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, 1.38161, 3.185, 20.1724, 20.1803, 1.16235e-06, 2.02993e-06, 0.602654, 0.832804, 0, 0, 0
2478.31, 20, 2.22045e-16, -1.4803e-15, 2.77556e-15, 0, -5.99914, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, 4.27029, 5.04993, 20.2316, 20.2739, 3.64001e-06, 5.07036e-06, 2.18686, 0.671521, 0, 0, 0
2483.11, 20, 9.86076e-32, -6.25, 7.8125, 0, -5.99914, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, 2.76122, 7.62648, 19.4334, 20.1742, 7.45545e-06, 1.3818e-05, 2.33696, 2.15878, 0, 0, 0
2487.46, 19.4252, -1.85625, 1.74375, 3.375, 0, -5.99914, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, 4.85859, 7.76433, 19.4411, 19.5251, 1.19695e-05, 1.43015e-05, 4.19453, 3.10619, 0, 0, 0
2492.05, 19, 1.11022e-16, 0.127551, -0.022777, 0, -5.99914, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 1.05007, 8.80657, 19.4773, 20.089, 6.2272e-08, 1.78826e-05, 2.2854, 2.23751, 0, 0, 0
2496.61, 19.0208, 0.083965, 0.084917, -0.0169487, 0, -5.99914, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 1.01113, 7.95155, 19.4757, 20.1056, 5.45548e-08, 1.3993e-05, 1.67, 2.18276, 0, 0, 0
2500.8, 19.0693, 0.135088, 0.0543796, -0.0125824, 0, -5.99914, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 1.00599, 7.09859, 19.479, 20.1113, 5.96714e-08, 1.06355e-05, 1.2273, 2.10511, 0, 0, 0
2505.39, 19.1429, 0.169893, 0.0284253, -0.00868763, 0, -5.99914, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.992664, 6.10938, 19.4974, 20.0969, 6.79261e-08, 7.47256e-06, 0.845803, 2.00742, 0, 0, 0
2509.99, 19.2289, 0.187357, 0.00914238, -0.0056155, 0, -5.99914, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.698332, 5.06216, 19.5245, 20.0715, 5.38035e-08, 4.84856e-06, 0.560891, 1.90667, 0, 0, 0
2514.23, 19.3124, 0.19176, -0.00360814, -0.00343222, 0, -5.99914, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, 0.0847336, 4.05567, 19.5513, 20.0494, 1.66955e-09, 2.9282e-06, 0.379527, 1.81705, 0, 0, 0
2519.27, 19.4111, 0.187554, -0.0141997, -0.00145144, 0, -5.99914, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.641847, 2.81702, 19.5806, 20.0279, 8.85977e-10, 1.2695e-06, 0.252581, 1.71817, 0, 0, 0
2523.93, 19.4986, 0.176828, -0.0202521, -0.000142665, 0, -5.99914, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -1.31305, 2.33529, 19.6018, 20.0134, 1.94015e-09, 8.81441e-07, 0.208365, 1.63483, 0, 0, 0
2528.23, 19.5735, 0.163421, 0.104135, -0.0220697, 0, -5.99914, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -2.34189, 3.00188, 19.6392, 20.9009, 5.81327e-10, 9.15026e-07, 0.347207, 0.649113, 0, 0, 0
2532.94, 19.6687, 0.230771, 0.059919, -0.0156057, 0, -5.99914, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -2.7107, 2.83952, 19.7633, 20.8781, 3.07404e-09, 1.18551e-06, 0.371553, 0.483054, 0, 0, 0
2537.28, 19.7783, 0.265785, 0.0444297, -0.0150971, 0, -5.99914, 0, 0, 0, 0, 0, 2.6, 0, 0, 0, 0, -2.77552, 2.86473, 19.895, 20.8844, 9.36796e-10, 1.24114e-06, 0.383097, 0.362217, 0, 0, 0
2542.04, 19.9127, 0.292557, 0.0473444, -0.0208344, 0, -5.99914, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, -2.25209, 2.96653, 20.0522, 20.8862, 4.4667e-10, 9.14078e-07, 0.368128, 0.266863, 0, 0, 0
2546.44, 20.0474, 0.317754, 0.0263145, -0.0198184, 0, -5.99914, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, -2.31823, 2.9272, 20.2076, 20.8834, 2.12967e-09, 8.92024e-07, 0.351555, 0.17728, 0, 0, 0
2551.27, 20.2034, 0.329851, 0.0363071, -0.0328207, 0, -5.99914, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, -1.78119, 2.91656, 20.3843, 20.9042, 8.13362e-10, 8.69472e-07, 0.293869, 0.109256, 0, 0, 0
2555.73, 20.3524, 0.344283, 0.00253016, -0.0301794, 0, -5.99914, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, -1.84965, 2.50056, 20.5134, 20.9018, 1.16807e-11, 5.76494e-07, 0.205122, 0.0632671, 0, 0, 0
2560.63, 20.5164, 0.335675, -0.037141, -0.0233758, 0, -5.99914, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, -1.98825, 1.7553, 20.6384, 20.8973, 2.20025e-09, 6.56554e-07, 0.14117, 0.0302854, 0, 0, 0
2565.16, 20.6577, 0.304373, 0.0275363, -0.0964741, 0, -5.99914, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, -1.81807, 1.05062, 20.7413, 20.9191, 2.88589e-09, 5.02162e-07, 0.0974702, 0.0119161, 0, 0, 0
2570.14, 20.8032, 0.290858, -0.0997809, -0.0515057, 0, -5.99914, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, -1.94767, 0.194085, 20.8429, 20.9142, 1.50658e-08, 5.77265e-07, 0.126721, 0.00233595, 0, 0, 0
2574.73, 20.9145, 0.210045, -0.165966, -0.0113401, 0, -5.99914, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -2.01253, -0.715294, 20.9011, 20.9121, 1.6154e-07, 6.16847e-07, 0.209131, 0.000372602, 0, 0, 0
2579.34, 20.9824, 0.0972148, -0.207325, 0.113252, 0, -5.99914, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -2.07741, -1.66889, 20.8983, 20.9104, 4.66356e-07, 6.57777e-07, 0.355041, 0.000494336, 0, 0, 0
2584.38, 21, -1.38778e-17, 4.62593e-17, -4.33681e-17, 0, -5.99914, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -2.8548, -1.66277, 20.8599, 20.9177, 4.30522e-07, 1.25276e-06, 0.566956, 0.002684, 0, 0, 0
2589.42, 21, 4.44089e-18, -0.694444, 0.289352, 0, -5.99914, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, -2.43012, 3.53166, 20.2206, 20.8789, 2.39543e-09, 2.74384e-06, 0.361115, 0.287444, 0, 0, 0
2594.03, 20.9115, -0.374306, -0.800362, 0.597701, 0, -5.99914, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, -1.77195, 3.43944, 20.1766, 20.7838, 7.83822e-13, 2.12872e-06, 0.311517, 0.443602, 0, 0, 0
2598.6, 20.656, -0.728972, -1.67035, 2.84728, 0, -5.99914, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -1.38053, 2.41215, 20.1238, 20.5083, 8.93468e-08, 1.05118e-06, 0.214098, 0.649291, 0, 0, 0
2603.51, 20.1749, -0.947603, 1.94382, -0.911198, 0, -5.99914, 0, 0, -0.586072, 0.219777, -0.0219777, 0.2, 0, 0, 0, 0, 1.24028, 2.64338, 20.1356, 20.1467, 2.49788e-09, 1.1668e-07, 0.426286, 0.913418, 0, 0, 0
2607.92, 20, 2.22045e-16, -1.4803e-15, 2.77556e-15, 0, -6.00488, -0.0759943, -0.325324, -0.312684, 0.148943, -0.0159703, 0.2, 0, 0, 0, 0, 3.33562, 3.92447, 20.1713, 20.2019, 3.01627e-07, 3.43982e-07, 1.32639, 0.810368, 0, 0.8, 0
2612.32, 20, 9.86076e-32, -6.57384e-31, 1.2326e-30, 0, -6.04033, -0.258382, -0.490143, -0.115135, 0.0931638, -0.0110499, 0.2, 0, 0, 0, 0, 4.64922, 5.27164, 20.2402, 20.2736, 2.50547e-08, 1.6386e-07, 2.47027, 0.66292, 0, 0, 0
2616.32, 20, 4.37906e-47, -6.25, 7.8125, 0, -6.11239, -0.465363, -0.537749, 0.00944604, 0.054143, -0.00745833, 0.4, 0, 0, 0, 0, 2.43591, 7.15057, 19.4004, 20.1498, 4.1211e-10, 1.91703e-06, 2.004, 2.26627, 0, 0, 0
2621.06, 19.352, -1.8, 3.2, -0.5, 0, -6.25475, -0.71898, -0.513267, 0.108434, 0.01869, -0.00403466, 0.2, 0, 0, 0, 0, 5.06671, 7.40103, 19.4152, 19.4657, 8.76371e-07, 2.97168e-06, 4.02234, 3.29101, 0, 0, 0
2624.88, 19, 0, -0, 0, 0, -6.41818, -0.910709, -0.444044, 0.153951, -0.00187275, -0.00191185, 0.2, 0, 0, 0, 0, 7.83168, 7.95473, 19.4423, 19.452, 5.0395e-06, 6.63737e-06, 6.23065, 3.26036, 0, 0, 0
2629.06, 19, 0, -6.25, 7.8125, 0, -6.63839, -1.08384, -0.343183, 0.177637, -0.0175056, -0.00016864, 0.4, 0, 0, 0, 0, 3.98371, 7.6621, 18.4714, 19.3043, 7.56598e-06, 1.55489e-05, 3.0873, 6.65318, 0, 0, 0
2633.19, 18.4252, -1.85625, 1.74375, 3.375, 0, -6.89159, -1.20979, -0.231044, 0.180329, -0.0270601, 0.00103884, 0.2, 0, 0, 0, 0, 5.34184, 7.68675, 18.473, 18.5864, 1.2857e-05, 1.64437e-05, 4.38107, 8.58578, 0, 0, 0
2637.18, 18, 1.11022e-16, -7.40149e-16, 1.38778e-15, 0, -7.16707, -1.28641, -0.119775, 0.168652, -0.0319154, 0.00181224, 0.2, 0, 0, 0, 0, 7.84376, 7.97624, 18.4832, 18.491, 1.97912e-05, 2.25075e-05, 6.25725, 8.88944, 0, 0, 0
2641.14, 18, 4.93038e-32, -3.28692e-31, 6.16298e-31, 0, -7.45416, -1.31596, -0.0175399, 0.147914, -0.0332616, 0.00224325, 0.2, 0, 0, 0, 0, 8.13585, 8.2687, 18.4997, 18.5062, 2.56737e-05, 2.81028e-05, 6.72817, 8.7739, 0, 0, 0
2645.1, 18, 2.18953e-47, -1.45969e-46, 2.73691e-46, 0, -7.74302, -1.30359, 0.0706632, 0.122258, -0.0321029, 0.00241268, 0.2, 0, 0, 0, 0, 8.42682, 8.55679, 18.5134, 18.5187, 3.07382e-05, 3.26362e-05, 7.2115, 8.67903, 0, 0, 0
2649.06, 18, 9.72346e-63, -6.48231e-62, 1.21543e-61, 0, -8.02516, -1.25609, 0.142288, 0.0948101, -0.0292669, 0.00239002, 0.2, 0, 0, 0, 0, 8.70968, 8.83384, 18.5245, 18.5289, 3.45167e-05, 3.57508e-05, 7.69477, 5.18009, 0, 0, 0
2652.66, 18, 4.31808e-78, -6.25, 7.8125, 0, -8.26997, -1.18871, 0.192341, 0.0702567, -0.0258046, 0.00225285, 0.4, 0, 0, 0, 0, 4.70484, 7.81723, 17.4886, 18.3726, 3.78318e-05, 4.25828e-05, 3.62945, 9.54047, 0, 0, 0
