minAcc, maxAcc, minKappa, maxKappa
-0.111945, 1.33996, 0.000232288, 0.00181603
-0.14096, 1.25321, -6.08375e-05, 0.00129427
-0.163234, 1.21784, -0.000345261, 0.000951826
-0.18315, 1.19751, -0.000657148, 0.000928519
-0.187307, 1.15442, -0.000729504, 0.000945832
-0.188749, 1.08631, -0.000753608, 0.000922833
-0.147363, 1.01303, -0.00113783, 0.000928139
-0.144619, 0.908434, -0.00108916, 0.000939559
-0.164474, 0.805892, -0.000582075, 0.000950748
-0.131743, 0.43247, -0.000387531, 0.000923225
-0.235932, 0.418055, -0.000315724, 0.000642824
0.207001, 0.526485, 2.36364e-05, 0.000383214
0.113926, 0.42576, -6.97035e-07, 0.000119961
-0.235981, -0.235949, -0.000267274, -0.000145776
-0.235913, -0.235884, -0.000535539, -0.000413434
-0.235846, 0.47152, -0.00107286, 0.000626627
-0.235736, 0.471461, -0.00110075, 0.00048311
0.471175, 0.471432, -0.000924922, 0.000291159
0.471174, 0.471202, -0.00038624, -0.00014329
0.471218, 0.471318, 0.000146742, 0.00038722
0.471582, 0.471792, 0.00076977, 0.00100752
-3.36628, 0.472058, 0.00129149, 0.00198272
-3.22372, -1.34559, 0.00184804, 0.00207185
-7.28769, 0.426284, 0.00233737, 0.00255437
-3.51333, 0.38182, 0.00280426, 0.00597188
-3.47954, -2.34783, 0.00530276, 0.00594672
-0.424975, 0.498422, -0.00135733, 0.00674767
-0.368814, 0.970404, -0.0019479, 0.00673466
-0.364333, 0.876179, -0.00251329, 0.006437
-0.364033, 0.791825, -0.00313131, 0.00577728
-0.338781, 1.06028, -0.00388114, 0.00496589
-0.0602257, 1.01022, -0.00371462, 0.00411254
0.0120107, 0.99854, -0.00360666, 0.00341363
0.0247242, 0.869404, -0.00363426, 0.00272472
0.431767, 1.28268, -0.00354749, 0.00197445
0.411648, 1.28938, -0.00362164, 0.00141439
0.499649, 1.33195, -0.00354378, 0.000958472
0.416189, 1.25181, -0.00360418, 6.15004e-05
0.810622, 2.26008, -0.00268091, -0.000911277
2.29704, 3.86086, -0.00229973, -0.00186639
-1.14867, 0.210093, -0.00341133, 0.00362704
-1.09775, 0.225702, -0.00164395, 0.00338996
-1.12602, 0.000334636, -0.000424134, 0.00314181
-1.19581, -0.202149, 0.00153714, 0.00260581
-1.96305, -1.20669, 0.00225905, 0.00253393
-0.0399294, 0.988506, -0.00369112, 0.00241702
-0.432814, 1.13076, -0.00341198, 0.00245116
0.689339, 1.37338, -0.00165877, 0.000651795
0.221045, 1.12806, -0.0018987, -0.00126742
-0.452261, 0.450997, -0.004513, 0.00135214
-0.229349, 0.463991, -0.00437578, 0.00148128
0.278387, 0.390648, -0.0031592, -0.000451565
0.304238, 0.325204, -0.00177261, -0.00122035
-0.2391, 0.275253, -0.00202054, 0.0021281
-0.239595, 0.244149, -0.00196093, 0.00199473
-0.210991, -0.148838, -0.00124497, 0.00111003
-0.181329, -0.159275, -0.000587495, 0.000281645
-0.162928, -0.157013, -0.000700209, -0.000413225
-0.148697, 0.183042, -0.00207535, 0.00123476
-0.141098, 0.18133, -0.0019753, 0.000121933
0.176566, 0.178167, -0.00111063, -0.000632704
0.174561, 0.175115, 3.03821e-05, 0.000500586
-0.23682, 0.174704, -0.00101562, 0.00207442
-0.235449, -0.235137, 0.000321605, 0.00196757
-0.235617, -0.235261, 9.95765e-05, 0.000653162
-0.236967, -0.236279, -0.0011296, -0.000568799
-0.239285, 0.38146, -0.00305787, 0.00171052
-0.239373, 0.380237, -0.00317216, 0.000977101
0.376996, 0.378076, -0.0014181, -0.000493957
0.379651, 0.381175, 0.000609233, 0.00152394
0.383445, 0.384938, 0.00279956, 0.00370691
-0.0748649, 0.386445, 0.00308618, 0.00694675
-0.0748492, 0.0110517, 0.00310351, 0.00701533
-0.0743563, 0.0112832, 0.00308895, 0.0065664
-0.0743531, 0.0112836, 0.00309426, 0.00619908
-0.0743516, 0.0112837, 0.00309956, 0.00584124
-0.0743557, 0.0236202, 0.00310487, 0.00549466
-0.0743572, 0.0243816, 0.00309679, 0.00516045
-0.0743563, 0.0251347, 0.00308895, 0.00480034
-0.0743531, 0.0252024, 0.00309426, 0.00442039
-0.0743516, 0.0238975, 0.00309956, 0.00403764
-0.0742736, 0.0112837, 0.00310487, 0.00365398
-0.073998, -0.0738359, 0.00309679, 0.00327067
0.0112793, 0.0112836, 0.00312079, 0.00314733
0.0112725, 0.0112811, 0.00317918, 0.0032057
0.0112315, 0.011254, 0.00323749, 0.00326393
-0.106957, 0.0278803, 0.00228643, 0.00428529
-0.106963, 0.0279305, 0.00173141, 0.00424849
-0.106966, 0.02798, 0.00117685, 0.00426158
-0.106957, 0.0278803, 0.000522715, 0.00428529
-0.106963, 0.187677, 0.00047246, 0.00424849
-0.106962, 0.188667, 0.000338256, 0.00428781
-0.106963, 0.188969, 0.00047246, 0.00424849
-0.106965, 0.189302, 0.000371979, 0.00427468
-0.106957, 0.189662, 0.000427817, 0.00428529
-0.106963, 0.188278, 0.00047246, 0.00374243
-0.106966, 0.188399, 0.000422215, 0.00319279
-0.106966, 0.187641, 0.000422215, 0.00268984
-0.106817, 0.187615, 0.000371979, 0.00213506
-0.106438, -0.105749, 0.000824435, 0.00158009
-0.105942, -0.105701, 0.000774125, 0.00102576
-0.10541, 0.187677, 0.00047246, 0.000517325
0.187627, 0.187887, 0.00105357, 0.0014999
0.188529, 0.189302, 0.00203569, 0.00248293
0.190668, 0.191779, 0.00311097, 0.00356132
-0.232035, 0.206773, 0.000622204, 0.00757633
-0.232035, 0.208298, 0.000622204, 0.00757633
-0.23207, 0.209125, 0.000458249, 0.00746753
-0.232083, 0.209104, 0.000555324, 0.00755696
-0.232083, 0.208651, 0.000555324, 0.00725801
-0.232035, 0.207579, 0.000622204, 0.00597101
-0.230471, 0.206115, 0.000515867, 0.00478533
-0.227782, 0.205482, 0.000458249, 0.00360378
-0.22495, -0.224053, 0.00179099, 0.00232278
-0.223309, 0.203985, 0.000622204, 0.00123443
0.203686, 0.204078, 0.000846433, 0.00133142
0.204766, 0.205482, 0.00191355, 0.00239912
-0.029844, 0.209104, 0.0029827, 0.00785597
-0.0865099, 0.209115, 0.00415293, 0.00789797
-0.0880071, 0.209125, 0.00532442, 0.00786983
-0.0882958, 0.207744, 0.00590537, 0.00785597
-0.0275201, 0.245465, 0.00429691, 0.00753243
-0.0128042, 0.241553, 0.0046401, 0.00628997
0.0379369, 0.224605, 0.00492983, 0.00531499
0.104766, 0.204401, 0.00497818, 0.00541267
0.15897, 0.176722, 0.00511856, 0.0052738
-1.16189, 0.194637, 0.00546974, 0.00652639
-0.598598, 0.213202, 0.00479149, 0.00670044
-0.314865, 0.227475, 0.00488569, 0.0067542
-0.2002, 0.197144, 0.00461225, 0.00676897
-0.055202, 0.205203, 0.00432016, 0.00676854
-4.80131, 0.0355652, 0.00596078, 0.00670916
-0.0637176, -0.0472215, 0.00651933, 0.00660548
-0.0963968, -0.0822282, 0.00627629, 0.00639722
-0.125981, -0.114471, 0.00593436, 0.00608796
-0.147729, -0.138483, 0.00556083, 0.00573888
-0.159221, -0.0440128, 0.00511433, 0.00530138
-0.0546841, -0.0501003, 0.0048874, 0.00499685
-0.063546, -0.0597449, 0.00462985, 0.00475169
-0.0683767, 0.408486, -0.00074662, 0.00445671
-0.0410652, 0.408609, -0.000728332, 0.00420087
-0.0458942, 0.407882, -0.000722807, 0.00390673
-0.130867, 0.454487, -0.000614483, 0.0036347
-0.0745617, 0.458409, -0.000640639, 0.00328553
-0.0368553, 0.279336, -0.000668569, 0.00288224
-0.0560718, 0.273475, -0.000687685, 0.00222288
-0.095482, 0.240035, -0.000650253, 0.00162578
-0.109286, 0.226882, -0.000659353, 0.00103719
-0.0476566, 0.14746, -0.000619983, 0.000456603
-0.0860167, 0.0972819, -0.000721746, -0.000118082
0.046497, 0.0837323, -0.000637633, -0.000589509
-0.0421804, -0.0421265, -0.000746453, -0.000702347
-0.0420659, -0.0420179, -0.000838735, -0.000797804
-0.0419635, -0.0419201, -0.000924893, -0.000886593
-0.0418783, -0.0418373, -0.000998812, -0.000962452
-0.0417889, -0.0417481, -0.00107634, -0.00104169
-0.0417066, -0.0416633, -0.00114405, -0.00111059
-1.14755, 0.3774, -0.000814053, 0.00210217
-0.656657, -0.0248644, -0.000109421, 0.00317761
-0.549458, 0.00179326, 0.000539833, 0.00315576
-0.469728, 0.0445938, 0.00123516, 0.00320419
-0.393513, -0.100578, 0.00186283, 0.00320181
-0.328124, -0.0100998, 0.00253907, 0.00315566
-0.317456, 0.458812, -0.00106755, 0.00320254
-0.210865, 0.454338, -0.0011146, 0.00297335
-0.212472, 0.449082, -0.00116215, 0.00272112
-0.21431, 0.443189, -0.00121027, 0.00246774
-0.21642, 0.436904, -0.00125804, 0.00221354
-0.218858, 0.431532, -0.00130594, 0.00195818
-0.191053, 0.473598, -0.000922675, 0.00167817
-0.196109, 0.470404, -0.000970105, 0.00142004
-0.300386, 0.31596, -0.00130841, 0.00105966
-0.106247, 0.254591, -0.000634141, 0.000549796
-0.157124, 0.204472, -0.000730173, -1.45464e-05
-0.190085, -0.0507199, -0.000778599, -0.000538718
-0.300386, -0.300273, -0.00130957, -0.00106782
-0.300463, -0.300452, -0.00184403, -0.00160067
-0.300347, 0.404141, -0.00257766, -0.000805437
-0.29963, 0.404134, -0.00262671, -0.00106436
0.40325, 0.403982, -0.0019778, -0.000999541
-0.808568, 0.40345, -0.00125914, 0.00259282
-0.79326, 0.0449475, -0.000548944, 0.00257225
-0.762931, -0.191613, 9.08907e-05, 0.00257388
-0.773329, -0.26156, 0.000845029, 0.00263514
-0.923957, -0.451741, 0.00158695, 0.0025946
-0.844407, -0.530547, 0.00225462, 0.00257409
-0.788813, -0.440985, 0.00245033, 0.00255319
-0.127173, -0.127146, 0.00222394, 0.00232703
-0.127154, -0.127108, 0.00197598, 0.00207937
-0.127024, -0.126938, 0.00174822, 0.00185179
-0.395561, 0.103248, 0.00107305, 0.00241872
-0.395574, 0.103248, 0.00106332, 0.00245019
-0.395575, 0.103247, 0.00104253, 0.00238615
-0.362891, 0.651501, -0.00156175, 0.00243183
-0.365454, 0.64265, -0.00169988, 0.00239724
-0.366885, 0.637748, -0.00176947, 0.00239734
-0.371723, 0.623614, -0.00197924, 0.00244849
-0.352918, 0.668561, -0.00135112, 0.0023965
-0.358606, 0.659817, -0.00148985, 0.00241442
-0.361843, 0.659402, -0.00156071, 0.0024317
-0.369353, 0.113679, -0.00170068, 0.00206685
-0.436026, 0.0565205, -0.00142055, 0.00133246
-0.169529, 0.0591834, -0.000582046, 0.000451577
-0.226142, -0.0291828, -0.000651682, -0.000304519
-0.436092, -0.435775, -0.00149291, -0.00114139
-0.436808, 0.172569, -0.00334832, -0.000719003
-0.436797, 0.172573, -0.00331992, -0.000695436
0.14709, 0.172578, -0.00326312, -0.000648315
0.170073, 0.172575, -0.00295085, -0.000862581
0.147045, 0.172478, -0.00261115, -0.000813305
0.147068, 0.172114, -0.00230131, -0.000789724
0.14709, 0.171601, -0.00199333, -0.000648315
0.170143, 0.171051, -0.00168736, -0.000999186
0.170126, 0.170561, -0.00138341, -0.000971842
0.17011, 0.170207, -0.00108129, -0.000944509
-0.486615, 0.14709, -0.000766146, 0.0013885
-0.443261, -0.0605626, -0.000507609, 0.00138783
-0.431928, -0.0685086, -0.000249596, 0.00138717
-0.437182, -0.0841301, 6.70533e-06, 0.00138662
-0.489526, -0.109319, 0.000261806, 0.001389
-0.547099, -0.155267, 0.000514549, 0.00138843
-0.533192, -0.087665, 0.000764882, 0.00138783
-0.467271, -0.0435516, 0.00101217, 0.00138725
-0.51043, -0.198369, 0.00123546, 0.00138725
-0.502367, -0.172587, 0.00137808, 0.00138666
-0.28662, -0.134554, 0.00137753, 0.00138033
-0.00334009, -0.00329183, 0.0013715, 0.00137421
-0.00323387, -0.00318552, 0.00136565, 0.00136829
-0.00312745, -0.00307901, 0.00136, 0.00136255
-0.00302084, -0.00297231, 0.00135454, 0.001357
-0.0767907, 0.43546, -0.000699854, 0.00135165
-0.0779964, 0.430936, -0.000723949, 0.00134648
-0.0915184, 0.383134, -0.000984452, 0.00132258
-0.103412, 0.343038, -0.00124789, 0.00114637
-0.114591, 0.315829, -0.00153676, 0.000953179
-0.123101, 0.314625, -0.00180353, 0.000774639
-0.104186, 0.313638, -0.00134295, 0.000594871
-0.105691, 0.313603, -0.00136715, 0.000413916
-0.0866367, 0.312717, -0.00114963, 0.000231799
-0.150564, 0.334472, -0.0010536, 4.85326e-05
-0.150601, 0.33257, -0.00110159, -0.000152473
0.0630642, 0.248633, -0.000788276, -0.000428718
0.0175942, 0.176011, -0.000812166, -0.000691823
-0.150582, -0.150491, -0.0010781, -0.000957128
-0.150809, -0.150715, -0.00136942, -0.00124787
-0.151067, 0.248144, -0.0021526, -0.00071499
-0.151046, 0.321562, -0.00178448, 0.00226768
-0.144729, 0.307836, -0.00044075, 0.00195062
0.269807, 0.299277, 0.000287878, 0.00156022
0.288585, 0.293031, 0.00105637, 0.00120018
-0.595458, 0.295317, 0.00046909, 0.00148338
-0.66635, -0.0317485, 0.0010789, 0.00142442
-0.645201, -0.351609, 0.000928808, 0.00137938
-0.617263, -0.326182, 0.000707908, 0.00127441
-0.694685, -0.197628, 0.000819209, 0.00116801
-0.691126, 0.521533, -0.00271329, 0.00111576
-0.322267, 1.54655, -0.000320864, 0.00107479
-0.240874, 1.22955, -0.00346242, 0.000734268
-0.253724, 0.956314, -0.00362061, 0.000285199
-0.261815, 0.705461, -0.00368242, -0.000159425
-0.264328, 0.518351, -0.00371218, -0.000524956
-0.26174, 0.349616, -0.00369392, -0.000894369
-0.359698, 0.214691, -0.00282133, -0.001236
-0.306603, -0.0884626, -0.00311888, -0.00154889
-0.46198, -0.220548, -0.00256774, -0.00186157
-0.459122, -0.249796, -0.00258748, -0.00216346
-0.329595, -0.177408, -0.00264113, -0.00250143
-0.0739576, 0.0617307, -0.00368694, -0.000271187
-0.0732921, 0.0623687, -0.00370733, 6.92569e-05
-0.0734079, 0.0619685, -0.00365199, 0.000407012
-0.0281749, 0.0615899, -0.00355475, 0.000623353
-0.0283249, 0.0603615, -0.00314655, 0.00063042
-0.0284357, 0.0603959, -0.00275066, 0.000659476
-0.0285199, 0.060341, -0.00233324, 0.000639415
-0.0285707, 0.0603917, -0.00196362, 0.000626793
-0.0285896, 0.0604725, -0.00157352, 0.000662682
-0.0285774, 0.0603833, -0.00122691, 0.000654912
-0.0285936, 0.0604265, -0.00088933, 0.000640175
-0.0284778, 0.0604955, -0.000529601, 0.000630925
-0.0284345, 0.0605305, -0.000206249, 0.000657925
-0.0282305, 0.060412, 0.000112535, 0.000649347
0.0602886, 0.0604428, 0.000428069, 0.000570632
-0.0282631, -0.0281761, 0.000552045, 0.000621226
-0.0284198, -0.0283542, 0.000399058, 0.000468827
-0.0285342, -0.0284871, 0.000245125, 0.000315246
-0.0286131, -0.0285812, 9.06866e-05, 0.000160974
-0.0286628, -0.0286434, -6.39201e-05, 6.39443e-06
-0.0286912, -0.0286823, -0.000232478, -0.000162245
-0.0286981, -0.028697, -0.000386726, -0.000316642
-0.0286947, 0.0282954, -0.00104077, 0.000166068
-0.0455205, 0.0282958, -0.00106838, 0.000293439
-0.0455121, 0.0282958, -0.00106688, 0.000273117
-0.0455039, 0.0282957, -0.00105351, 0.000286384
-0.0454959, 0.0282957, -0.00104018, 0.000299648
-0.0455171, 0.0282887, -0.000879917, 0.000293016
-0.0455088, 0.0282672, -0.00073262, 0.000272788
-0.0454937, 0.0282331, -0.000571676, 0.000299541
-0.045516, 0.0281924, -0.000410598, 0.000293032
-0.0455204, 0.0281399, -0.000245966, 0.000288865
-0.0455138, 0.0281095, -9.85773e-05, 0.000302193
0.0280199, 0.0280723, 6.19515e-05, 0.000262202
0.0280161, 0.0280346, 0.000208848, 0.000275534
-0.0455138, -0.0454858, 0.00012224, 0.000230558
-0.0454635, -0.0454544, -0.000116081, -7.74157e-06
-0.045467, -0.0454559, -0.000376288, -0.000267825
-0.0455186, -0.0454907, -0.000615216, -0.000506552
-0.045603, -0.045561, -0.000854707, -0.000745768
-0.0457121, -0.04566, -0.0010949, -0.000985625
-0.0458579, -0.0458009, -0.00137977, -0.00127007
-0.0459902, -0.0459367, -0.00164375, -0.00153364
-0.0461563, 0.0901748, -0.00288221, 0.0006231
-0.0461566, 0.0901726, -0.00290425, 0.00109024
-0.0461562, 0.0901756, -0.00292627, 0.00155695
-0.0461063, 0.0901769, -0.00289694, 0.00202322
-0.0459521, 0.0901767, -0.00286017, 0.00218425
-0.0185292, 0.0901726, -0.00276693, 0.00216683
-0.0185492, 0.090161, -0.00224716, 0.00219296
-0.0185504, 0.0900136, -0.0017287, 0.00217554
-0.0185508, 0.0897987, -0.00121223, 0.0021926
-0.0185507, 0.0896992, -0.000697887, 0.00218425
-0.0185504, 0.0897005, -0.000228086, 0.00217554
-0.0185508, 0.0896999, 0.000282986, 0.0021926
-0.0185508, 0.0896969, 0.000750553, 0.00219296
-0.0185452, 0.0896992, 0.00121756, 0.00218425
-0.0185094, 0.0897005, 0.00168417, 0.00217554
-0.0184658, 0.0897007, 0.00215026, 0.00216683
-0.0185202, -0.0185012, 0.00206206, 0.00210575
-0.0185452, -0.0185365, 0.00196578, 0.00200957
-0.0185506, -0.01855, 0.00186063, 0.00190445
-0.0185438, -0.0185358, 0.00175545, 0.00179927
-0.0185229, -0.0185098, 0.0016591, 0.00170288
-0.0184883, -0.018471, 0.00155412, 0.00159784
-0.0184488, -0.0184293, 0.00145806, 0.0015017
-0.0184008, -0.0183801, 0.00135348, 0.00139703
-0.0183469, -0.0183265, 0.00124045, 0.00128389
-0.0182988, -0.00294952, 0.00117141, 0.0011797
-0.00295327, -0.00295186, 0.00115463, 0.00116162
-0.00295594, -0.00295508, 0.00113642, 0.00114342
-0.00295718, -0.0029568, 0.0011196, 0.00112661
-0.00295739, -0.00295733, 0.00110278, 0.00110979
-0.00295685, 0.0130779, 0.000979806, 0.00130222
-0.00295533, 0.0130779, 0.000977027, 0.00137635
-0.00295289, 0.0130779, 0.000981196, 0.00145032
-0.00294929, 0.0130779, 0.000977027, 0.00152747
-0.00294517, 0.0130779, 0.000981196, 0.00158898
-0.00293989, 0.0130779, 0.000977027, 0.00165604
-0.00293435, 0.0130779, 0.000981196, 0.00171833
0.0107924, 0.0130779, 0.000998693, 0.00178096
0.0108096, 0.0130779, 0.00107927, 0.00184916
0.0107924, 0.0130771, 0.00115364, 0.00191241
0.0108038, 0.0130709, 0.00122797, 0.00197588
0.0107867, 0.0130577, 0.00130222, 0.00203953
0.0107981, 0.0130359, 0.00137635, 0.0021033
-0.00896169, 0.0130039, 0.00145032, 0.00214199
-0.0089815, 0.0112657, 0.00152236, 0.00215115
-0.00898885, 0.0112654, 0.00158384, 0.00214622
-0.00898894, 0.0112656, 0.00164053, 0.00214199
-0.00898888, 0.0112657, 0.00170273, 0.00215115
-0.00898874, 0.0112651, 0.00176005, 0.00215045
-0.00898771, 0.0112656, 0.00182289, 0.00214199
-0.00898844, 0.0112657, 0.00188602, 0.00215115
-0.00898356, 0.0112654, 0.00194941, 0.00214622
-0.0089791, 0.0112656, 0.00200769, 0.00214199
0.011255, 0.0112657, 0.0020714, 0.00215115
-0.00895709, 0.0112651, 0.00212988, 0.00215045
-0.0089791, -0.00897153, 0.00209964, 0.00212083
-0.00898844, -0.00898601, 0.00204874, 0.00206996
-0.00898874, -0.0089869, 0.00200205, 0.00202327
-0.00898131, -0.00897528, 0.00195114, 0.00197234
-0.00896592, -0.00895646, 0.00190453, 0.00192571
-0.00894082, -0.00892804, 0.00185381, 0.00187493
-0.00891108, -0.00889567, 0.00180746, 0.00182851
-0.00887576, -0.00885806, 0.00176128, 0.00178225
-0.00883176, -0.00881197, 0.00171112, 0.00173199
-0.00878724, -0.00876588, 0.00166537, 0.00168614
-0.00873045, -0.00870764, 0.00161161, 0.00163224
-0.00867967, -0.00865595, 0.00156639, 0.00158691
-0.00862708, -0.00860274, 0.00152144, 0.00154184
-0.0763739, -0.00856343, 0.00136928, 0.00148892
-0.0763783, -0.0763777, 0.000970842, 0.00115203
-0.0763892, -0.0763817, 0.000535458, 0.000716964
-0.0764359, -0.0764109, 9.92037e-05, 0.000281095
-0.0765218, -0.0764775, -0.000301653, -0.000119319
-0.0766586, -0.076597, -0.000740232, -0.000557315
-0.0768196, -0.0767517, -0.00118033, -0.000996763
-0.0769657, -0.0769099, -0.00162197, -0.00143777
-0.0770375, -0.0770158, -0.00202797, -0.00184331
-0.077031, -0.0769909, -0.00243463, -0.00224974
-0.0768907, 0.0424408, -0.0033871, -0.0018957
-0.076518, 0.0425528, -0.00337566, -0.00167161
0.0211677, 0.0426098, -0.00335283, -0.0014269
0.0212907, 0.0426187, -0.00322803, -0.00120261
0.0212598, 0.0426191, -0.00310469, -0.000978521
0.021229, 0.0426193, -0.00298299, -0.000754751
0.0211677, 0.0426189, -0.00285223, -0.00051108
0.0212598, 0.0426191, -0.00272368, -0.000267905
-0.0340747, 0.0426191, -0.00261829, -0.000112127
-0.0340721, 0.0426193, -0.00250418, -0.000128369
-0.0340703, 0.0426192, -0.00236192, -0.000126284
-0.0341064, 0.0426189, -0.0021395, -0.000106067
-0.0341108, 0.0426187, -0.00191605, -9.58858e-05
-0.0341202, 0.0426193, -0.00167161, -0.000128369
-0.0340906, 0.0426187, -0.00140651, -9.58858e-05
-0.0340721, 0.0426164, -0.00116185, -0.000128369
-0.0340776, 0.0425859, -0.000897109, -9.58858e-05
-0.0340747, 0.0425435, -0.000673474, -0.000112127
0.0424202, 0.0424894, -0.000429966, -0.000126284
-0.0340776, 0.0424338, -0.000186958, -9.58858e-05
-0.0340641, -0.0340592, -0.00027456, -0.000193337
-0.0340726, -0.0340632, -0.000485889, -0.000404575
-0.0341154, -0.0340943, -0.00068129, -0.000599825
-0.0341763, -0.0341463, -0.000860805, -0.000779153
-0.0342605, -0.0342236, -0.00105718, -0.000975282
-0.0343559, -0.0343154, -0.00125418, -0.00117202
-0.034453, -0.034413, -0.00145185, -0.00136941
-0.0345408, -0.0345061, -0.00165015, -0.00156745
-0.0346356, 0.0570065, -0.00253366, -0.000222716
-0.0346348, 0.0570055, -0.00252958, 0.000100189
-0.0346313, 0.0570068, -0.00256097, 0.000422591
-0.0345664, 0.0570055, -0.00252958, 0.000652033
0.0215807, 0.0570068, -0.00256097, 0.000775181
0.0215761, 0.0570055, -0.00220565, 0.000908751
0.0215717, 0.0569954, -0.00185031, 0.00104251
0.0215783, 0.0569118, -0.00149563, 0.00117647
0.0215717, 0.0567958, -0.00116918, 0.00130027
0.0215761, 0.0566736, -0.000843755, 0.00142419
0.0215717, 0.0565599, -0.000492336, 0.00155849
0.0215783, 0.0564838, -0.000141931, 0.00169273
0.0215717, 0.0564607, 0.000180829, 0.00181647
-0.0313444, 0.0564672, 0.000529981, 0.00182916
-0.031398, 0.0218471, 0.000693068, 0.00182677
-0.031404, 0.0218473, 0.000826533, 0.0018144
-0.0313829, 0.0218471, 0.000949887, 0.00182677
-0.0313927, 0.0218473, 0.00108371, 0.0018144
-0.031366, 0.0218469, 0.00121772, 0.00183707
-0.0313177, 0.0218473, 0.00134157, 0.0018144
-0.0313503, 0.0218473, 0.00144485, 0.0018144
0.021805, 0.0218469, 0.00157915, 0.00183707
0.0218306, 0.0218403, 0.00170305, 0.00175463
-0.0313022, 0.021805, 0.00177006, 0.00183707
-0.031375, -0.0313503, 0.00159235, 0.00166647
-0.031407, -0.031398, 0.00141421, 0.00148848
-0.0314109, -0.0314083, 0.00123584, 0.00131018
-0.0313968, -0.0313858, 0.00104248, 0.00111685
-0.0313668, -0.0313513, 0.000864002, 0.000938365
-0.0313279, 0.0862059, -0.000205726, 0.0026058
-0.0312822, 0.086231, -0.000176017, 0.00313278
-0.0518816, 0.0862359, -0.00019048, 0.0033433
-0.0521538, 0.086231, -0.000176017, 0.0033349
-0.0522336, 0.0862354, -0.000205726, 0.00336754
-0.0522333, 0.0862359, -0.00019048, 0.0033433
-0.0522314, 0.086231, 9.33096e-05, 0.0033349
-0.052233, 0.086233, 0.000538727, 0.00337527
-0.0522333, 0.0862359, 0.00102443, 0.0033433
-0.0522287, 0.0862345, 0.00146993, 0.00331904
-0.052167, 0.086233, 0.00195647, 0.00337527
-0.0521233, 0.0862359, 0.00244346, 0.0033433
-0.0517384, 0.0862345, 0.00288974, 0.00331904
-0.0518136, 0.0860299, 0.00327045, 0.00337527
-0.0521059, -0.0519972, 0.00300201, 0.00312425
-0.0522287, -0.0521991, 0.00270762, 0.00283041
-0.0522298, -0.0522062, 0.00243714, 0.00256012
-0.0521312, -0.0520661, 0.00211747, 0.00224038
-0.0519744, -0.0518901, 0.00184738, 0.00197008
-0.0517651, -0.0516741, 0.00155339, 0.0016758
-0.0515488, -0.0514636, 0.00126017, 0.00138226
-0.0513687, 0.0408524, 0.000383651, 0.00230822
-0.0512241, 0.0408523, 0.000359323, 0.00251962
-0.0643704, 0.0408516, 0.000334993, 0.00263461
-0.0646502, 0.040852, 0.000371977, 0.00267287
-0.0647318, 0.0408524, 0.000581621, 0.00265488
-0.0647327, 0.0408523, 0.000791447, 0.00262463
-0.0647327, 0.0408523, 0.000982455, 0.00262463
-0.0646868, 0.0408516, 0.00119292, 0.00263461
-0.0646868, 0.0408516, 0.00138462, 0.00263461
-0.0646965, 0.040851, 0.00159589, 0.00265375
-0.0645613, 0.040852, 0.00180751, 0.00267287
-0.0644336, 0.040852, 0.00200009, 0.00267287
-0.0642999, 0.0408524, 0.00221197, 0.00265488
-0.0643361, 0.0408176, 0.0024236, 0.00262463
-0.0643704, 0.040695, 0.00259436, 0.00263461
-0.0646353, -0.0645391, 0.00226028, 0.00241236
-0.06473, -0.0647049, 0.00192478, 0.00207741
-0.0647269, -0.0647013, 0.00158858, 0.00174145
-0.0646585, -0.0646017, 0.00128275, 0.00143567
-0.0645191, -0.0644412, 0.000946441, 0.00109928
-0.06434, 0.0902781, -0.000455906, 0.00348862
-0.0641423, 0.0903257, -0.000452823, 0.00395399
-0.0639206, 0.0903159, -0.000395092, 0.00445891
-0.0637178, 0.0903224, -0.000425501, 0.00491611
-0.0391158, 0.0903257, -0.000243386, 0.00520249
-0.039195, 0.0903224, 0.000299437, 0.00519003
-0.0391158, 0.0903257, 0.000799499, 0.00520249
-0.0392666, 0.0903222, 0.00125816, 0.00522657
-0.039195, 0.0903224, 0.00175981, 0.00519003
-0.754309, 0.089004, 0.0022214, 0.00519819
-1.02211, -0.230201, 0.00272708, 0.00498312
-1.25013, 0.0803936, 0.00323152, 0.00486112
-1.22165, -0.354092, 0.00369022, 0.00470361
-1.0759, 0.242182, 0.00354516, 0.00517285
-1.18077, -0.299392, 0.00458432, 0.00520859
-1.09341, -0.182168, 0.00441196, 0.00522503
-1.32866, -0.588275, 0.00471146, 0.00512279
-1.32288, -0.517204, 0.00469546, 0.00493851
-0.756926, -0.312642, 0.00466381, 0.00474343
-0.0301334, 2.39782, -0.00235207, 0.00453786
-0.212137, 1.22751, -0.00214326, 0.00767857
0.805956, 2.08415, -0.00141213, 0.000666192
-0.381383, 1.82743, -0.00140063, 0.00598355
-0.271555, 1.34492, -0.000873406, 0.00414474
-0.299821, 0.70603, -4.29515e-07, 0.00386892
-0.90191, 0.192605, 0.00095704, 0.00201415
-0.860962, -0.329854, 0.00170483, 0.00230628
0.116762, 0.145887, 0.00302446, 0.00339777
0.0477041, 0.0730359, 0.00391405, 0.00419611
-0.00364168, 0.01601, 0.00453079, 0.00472658
-0.0408345, -0.0271821, 0.00494805, 0.00506229
-0.0649186, -0.056501, 0.00517827, 0.0052196
