a0, a1, a2, a3, a4, a5, b0, b1, b2, b3, b4, b5, Time, jerkCost, accelCost, VelocityCost, safetyDistanceCost, AccMin, AccMax, VelMin, VelMax, KappaMin, KappaMax, AccCost, VelCost, KappaCost, SaferyDistCost, LaneOffsetCost
162.253, 18.8988, 0.90913, -0.323473, 0.0422104, 0, -6.02297, 0.023546, -0.00647058, -0.000388396, 0.000384359, -4.02612e-05, 2.2, 0, 0, 0, 0, 0.387509, 1.71333, 19.4889, 20.8264, 5.91721e-06, 4.34538e-05, 0.119841, 0.840737, 0, 0, 0
166.837, 19.2816, 0.690818, -0.280957, 0.0414551, 0, -6.01769, 0.0203936, -0.00662296, 8.39446e-05, 0.000270773, -3.18416e-05, 2, 0, 0, 0, 0, 0.455971, 1.78094, 19.7969, 20.8454, 5.91818e-06, 4.53872e-05, 0.115808, 0.587591, 0, 0, 0
171.109, 19.5466, 0.517425, -0.243332, 0.0409758, 0, -6.01352, 0.0175028, -0.00649231, 0.000418813, 0.000178118, -2.44261e-05, 1.8, 0, 0, 0, 0, 0.435919, 1.81568, 19.9955, 20.8548, 6.19417e-06, 4.63673e-05, 0.118549, 0.434238, 0, 0, 0
175.827, 19.7552, 0.356387, -0.201348, 0.0397189, 0, -6.00969, 0.0144683, -0.00613259, 0.000688035, 9.08491e-05, -1.69459e-05, 1.6, 0, 0, 0, 0, 0.396031, 1.88729, 20.1351, 20.8737, 5.92286e-06, 4.8361e-05, 0.134171, 0.304307, 0, 0, 0
180.188, 19.8844, 0.235032, -0.164873, 0.0388974, 0, -6.0068, 0.0118736, -0.00565391, 0.000849912, 2.58119e-05, -1.09734e-05, 1.4, 0, 0, 0, 0, 0.897467, 1.92414, 20.2603, 20.8831, 7.37549e-06, 4.93727e-05, 0.156496, 0.20289, 0, 0, 0
184.972, 19.9709, 0.129766, -0.17081, 0.0729627, 0, -6.00426, 0.00930781, -0.00503456, 0.000951347, -3.01992e-05, -5.44137e-06, 0.8, 0, 0, 0, 0, 0.880629, 1.51182, 20.4323, 20.7595, 1.2716e-05, 3.7014e-05, 0.125425, 0.168548, 0, 0, 0
189.77, 20.0077, 0.0319993, -0.154835, 0.160211, 0, -6.0023, 0.00705385, -0.00436078, 0.000985475, -7.09462e-05, -1.02201e-06, 0.4, 0, 0, 0, 0, 0.923087, 1.28349, 20.5583, 20.6851, 1.95631e-05, 3.02962e-05, 0.118139, 0.138426, 0, 0, 0
195.373, 20.0033, -0.0226987, 0.0693862, -0.0788878, 0, -6.00065, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, 1.24403, 1.3944, 20.6764, 20.7223, 2.96792e-05, 3.37397e-05, 0.174597, 0.0747915, 0, 0, 0
198.973, 20, -0.000565889, 0.00352121, -0.00644514, 0, -6.00065, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, 1.51258, 1.67102, 20.7596, 20.8064, 3.71802e-05, 4.17166e-05, 0.254011, 0.0295944, 0, 0, 0
202.573, 20, 8.26261e-05, -0.00050695, 0.000923099, 0, -6.00065, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, 1.80718, 1.98936, 20.844, 20.891, 4.55288e-05, 5.05129e-05, 0.361173, 0.00520402, 0, 0, 0
206.173, 20, -1.16763e-05, -6.24996, 7.81247, 0, -6.00065, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -1.75366, 1.09053, 19.8618, 20.7649, 5.22881e-05, 6.19319e-05, 0.196292, 0.763152, 0, 0, 0
211.299, 19.2817, -1.70625, 5.7868, -4.0324, 0, -6.00065, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, 0.496696, 3.69668, 19.9849, 20.5073, 1.69977e-05, 5.60423e-05, 0.695958, 0.764449, 0, 0, 0
215.51, 19.1995, 0.942031, -0.177895, 0.00522239, 0, -6.00065, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, -1.49214, 2.76364, 20.1126, 20.8443, 1.0774e-07, 3.65835e-05, 0.175188, 0.325152, 0, 0, 0
219.778, 19.5884, 0.826137, -0.176269, 0.0064668, 0, -6.00065, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, -1.21292, 2.18965, 20.3033, 20.8556, 7.15321e-08, 2.07487e-05, 0.0961516, 0.255353, 0, 0, 0
224.524, 19.9548, 0.701459, -0.176278, 0.0094189, 0, -6.00065, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, -1.35622, 1.45639, 20.4376, 20.8785, 8.54078e-10, 1.04201e-05, 0.0512258, 0.213477, 0, 0, 0
228.946, 20.2383, 0.587851, 0.809573, -0.946797, 0, -6.00065, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, -1.7279, 1.18586, 20.5359, 20.7465, 3.42253e-08, 6.23226e-06, 0.109042, 0.105052, 0, 0, 0
233.845, 20.608, 0.84353, -0.732688, 0.225756, 0, -6.00065, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1.47285, 0.262944, 20.5961, 20.8632, 2.36764e-07, 1.1483e-05, 0.0406898, 0.072824, 0, 0, 0
238.831, 20.8988, 0.394016, -0.498491, 0.208949, 0, -6.00065, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, -1.64946, 0.200055, 20.6165, 20.8859, 8.28988e-07, 1.02643e-05, 0.0592273, 0.0668099, 0, 0, 0
243.863, 21.0133, 0.107315, -0.275403, 0.17982, 0, -6.00065, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, -0.477415, 0.261074, 20.6531, 20.9085, 5.31289e-07, 9.1145e-06, 0.00949425, 0.0398004, 0, 0, 0
248.909, 21.0272, -0.0288296, -0.486752, 1.337, 0, -6.00065, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.331129, 0.0146236, 20.7735, 20.818, 2.12202e-06, 3.66353e-06, 0.00549302, 0.0244381, 0, 0, 0
254.791, 21, 0, -0.694444, 0.289352, 0, -6.00065, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, -0.46861, 0.818649, 20.3363, 20.9023, 3.55073e-08, 1.05369e-05, 0.0151753, 0.139834, 0, 0, 0
259.405, 20.9115, -0.374306, -0.412417, 0.268593, 0, -6.00065, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -0.534577, 0.500584, 20.1837, 20.8688, 1.20435e-07, 1.09152e-05, 0.0143647, 0.240048, 0, 0, 0
264.397, 20.6754, -0.57842, -0.590763, 0.760089, 0, -6.00065, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, -0.494361, 0.798342, 20.3619, 20.7189, 1.95454e-06, 9.47699e-06, 0.0195328, 0.269912, 0, 0, 0
269.32, 20.3377, -0.741082, 1.65039, -0.701684, 0, -6.00065, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -2.14766, 2.30157, 20.5341, 20.7383, 4.26911e-08, 1.05467e-05, 0.17016, 0.106264, 0, 0, 0
273.775, 20.2214, 0.144409, 1.8419, -1.60177, 0, -6.00065, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, -1.53625, 1.60461, 20.7093, 20.8939, 1.74885e-07, 1.08957e-05, 0.158872, 0.0245167, 0, 0, 0
278.656, 20.5204, 0.917003, -0.0592678, -0.881127, 0, -6.00065, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -1.67573, 1.09559, 20.7781, 20.8717, 2.49331e-08, 3.1688e-06, 0.111346, 0.0128298, 0, 0, 0
283.212, 20.8778, 0.622007, -1.09075, 0.135167, 0, -6.00065, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -1.74548, -0.788402, 20.7538, 20.8452, 9.94577e-07, 3.90864e-06, 0.183413, 0.0254473, 0, 0, 0
287.824, 21, -2.35922e-16, 1.57282e-15, -2.94903e-15, 0, -6.00065, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -2.48571, -2.15707, 20.4857, 20.6078, 1.00602e-05, 1.75053e-05, 0.541587, 0.21624, 0, 0, 0
292.444, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -3.57358, 0.286138, 19.8816, 20.819, 2.10023e-06, 8.78796e-05, 0.201615, 0.582445, 0, 0, 0
297.484, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -3.63968, 0.280198, 19.9022, 20.8258, 1.94203e-06, 8.4499e-05, 0.133921, 0.524618, 0, 0, 0
301.684, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -2.00111, 0.280198, 19.9022, 20.8299, 1.85285e-06, 8.4499e-05, 0.0438723, 0.430764, 0, 0, 0
306.304, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -1.34556, 0.282211, 20.0153, 20.8343, 1.75742e-06, 6.7222e-05, 0.0178578, 0.316453, 0, 0, 0
311.344, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.77035, 0.286138, 20.137, 20.8391, 1.65651e-06, 5.1013e-05, 0.00611173, 0.219668, 0, 0, 0
316.384, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.320361, 0.280198, 20.2556, 20.8438, 1.55893e-06, 3.7504e-05, 0.00231789, 0.148205, 0, 0, 0
321.424, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.0163275, 0.28419, 20.3709, 20.8486, 1.46467e-06, 2.64861e-05, 0.00200899, 0.0974083, 0, 0, 0
326.044, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.0158242, 0.286138, 20.4595, 20.8553, 1.33769e-06, 1.93852e-05, 0.00206691, 0.0656425, 0, 0, 0
330.664, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -0.0178621, 0.278151, 20.5305, 20.8909, 7.57718e-07, 1.45224e-05, 0.00190633, 0.0427126, 0, 0, 0
335.284, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 2.6, 0, 0, 0, 0, -0.0173465, 0.280198, 20.6023, 20.8941, 7.13189e-07, 1.03492e-05, 0.00188412, 0.0284696, 0, 0, 0
340.744, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, -0.0158242, 0.286138, 20.6876, 20.8876, 8.03609e-07, 6.33492e-06, 0.001837, 0.0175019, 0, 0, 0
345.784, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, -0.0173465, 0.280198, 20.7664, 20.8941, 7.13189e-07, 3.51438e-06, 0.00106997, 0.011512, 0, 0, 0
350.404, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, -0.016835, 0.156716, 20.8222, 20.8974, 6.70022e-07, 2.02427e-06, 0.000387901, 0.00949631, 0, 0, 0
354.604, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, -0.011942, 0.156716, 20.8262, 20.8974, 6.70022e-07, 1.93301e-06, 0.00043066, 0.00891031, 0, 0, 0
359.644, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, -0.00659143, 0.157171, 20.8311, 20.9038, 5.87766e-07, 1.82654e-06, 0.000645652, 0.00799488, 0, 0, 0
364.264, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, -0.00216899, 0.157393, 20.8355, 20.9071, 5.48674e-07, 1.73188e-06, 0.000747103, 0.00719482, 0, 0, 0
368.884, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0.00180923, 0.157612, 20.8399, 20.9103, 5.1094e-07, 1.64001e-06, 0.000885962, 0.00634339, 0, 0, 0
373.504, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0.00535985, 0.156716, 20.8442, 20.8974, 6.70022e-07, 1.55095e-06, 0.000910754, 0.00605361, 0, 0, 0
377.704, 21, 0, -0, -0, 0, -6.00065, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, 0.00823063, 0.156716, 20.8482, 20.8974, 6.70022e-07, 1.4724e-06, 0.00121308, 0.00516402, 0, 0, 0
382.324, 21, 0, -0, 0, 0, -6.00065, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, 0.0110111, 0.156946, 20.8525, 20.9006, 6.28214e-07, 1.38865e-06, 0.00182168, 0.00352406, 0, 0, 0
386.944, 21, 0, -0, 0, 0, -6.00065, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, 0.156002, 0.157171, 20.8876, 20.9038, 5.87766e-07, 8.03609e-07, 0.00245197, 0.00109178, 0, 0, 0
391.984, 21, 0, -0.25, 0.0625, 0, -6.00065, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, -0.75279, 0.0165452, 20.0247, 20.9193, 3.19171e-09, 3.42586e-07, 0.0285211, 0.41459, 0, 0, 0
396.182, 20.972, -0.135, -0.2, 0.0625, 0, -6.00065, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, -0.75279, -0.149409, 20.0247, 20.8982, 3.19171e-09, 1.07099e-07, 0.0318037, 0.463361, 0, 0, 0
400.788, 20.8862, -0.24885, 0.174326, -0.0310503, 0, -6.00065, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, -0.299453, 0.229488, 20.7699, 20.9157, 1.16666e-09, 2.08259e-06, 0.00341942, 0.0149079, 0, 0, 0
405.788, 20.7952, -0.134066, 0.140582, -0.0295595, 0, -6.00065, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, -0.301028, 0.226167, 20.7685, 20.9163, 1.7807e-08, 2.42183e-06, 0.00314708, 0.0159019, 0, 0, 0
410.358, 20.7553, -0.049866, 0.112449, -0.0286706, 0, -6.00065, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, -0.302044, 0.223676, 20.7686, 20.911, 6.08966e-09, 2.60163e-06, 0.00326878, 0.0148098, 0, 0, 0
415.338, 20.7493, 0.0211884, 0.0802902, -0.0264701, 0, -6.00065, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, -0.30465, 0.217104, 20.776, 20.9012, 1.09168e-09, 2.98178e-06, 0.00381, 0.012638, 0, 0, 0
419.905, 20.7691, 0.066493, 0.054475, -0.0251095, 0, -6.00065, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, -0.306253, 0.214103, 20.7751, 20.9041, 7.866e-09, 3.18213e-06, 0.00429321, 0.0104761, 0, 0, 0
424.894, 20.8091, 0.0970372, 0.0615669, -0.0469563, 0, -6.00065, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -0.354575, 0.246966, 20.7986, 20.914, 6.10503e-09, 2.6031e-06, 0.00500865, 0.00590895, 0, 0, 0
429.477, 20.8587, 0.124035, 0.116905, -0.154844, 0, -6.00065, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, -0.355056, 0.292321, 20.8621, 20.9202, 5.01803e-10, 1.21421e-06, 0.00469841, 0.00125761, 0, 0, 0
434.491, 20.9299, 0.154692, -0.0772783, -0.0645402, 0, -6.00065, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -0.354918, -0.100265, 20.848, 20.912, 1.35959e-07, 1.47715e-06, 0.00575141, 0.00295697, 0, 0, 0
439.103, 20.984, 0.0849464, -0.165231, 0.0591332, 0, -6.00065, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.354855, -0.277693, 20.8409, 20.8724, 9.77086e-07, 1.61854e-06, 0.0101518, 0.00667369, 0, 0, 0
444.141, 21, -1.56125e-17, 1.04083e-16, -1.95156e-16, 0, -6.00065, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.354542, -0.354441, 20.7561, 20.7915, 2.79409e-06, 3.83505e-06, 0.0125664, 0.033192, 0, 0, 0
449.181, 21, 6.16298e-33, -4.10865e-32, 7.70372e-32, 0, -6.00065, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.3545, -0.354436, 20.6711, 20.7065, 5.57906e-06, 7.03243e-06, 0.0125648, 0.0816837, 0, 0, 0
454.221, 21, 2.73691e-48, -2.60658e-48, 6.98192e-49, 0, -6.00065, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, -0.354677, 0.350434, 20.5671, 20.9161, 4.46403e-07, 1.23024e-05, 0.0122682, 0.0798896, 0, 0, 0
459.261, 21, 1.10147e-48, -1.46862e-48, 5.50734e-49, 0, -6.00065, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.348476, 0.35027, 20.581, 20.8952, 6.9801e-07, 1.15078e-05, 0.0122113, 0.0654841, 0, 0, 0
463.881, 21, 2.92109e-49, -4.86848e-49, 2.2821e-49, 0, -6.00065, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0.349141, 0.350323, 20.6578, 20.9022, 6.07848e-07, 7.61931e-06, 0.0122275, 0.0395847, 0, 0, 0
468.501, 21, 3.70613e-50, -8.23585e-50, 5.14741e-50, 0, -6.00065, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, 0.349466, 0.350378, 20.7347, 20.9092, 5.23985e-07, 4.5458e-06, 0.0122407, 0.0201708, 0, 0, 0
473.961, 21, -6.30043e-51, 4.20028e-50, -7.87553e-50, 0, -6.00065, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, 0.349834, 0.35003, 20.8255, 20.8604, 1.24383e-06, 1.94945e-06, 0.0122452, 0.00970319, 0, 0, 0
479.001, 21, 7.12168e-66, -0.694444, 0.289352, 0, -6.00065, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, -1.27702, -0.0305711, 20.0755, 20.8896, 1.05561e-08, 1.37308e-06, 0.0663638, 0.324676, 0, 0, 0
484.033, 20.896, -0.4, 0.373958, -0.0908203, 0, -6.00065, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, -0.268216, 0.393133, 20.8045, 20.8874, 3.67938e-10, 2.0955e-06, 0.00314112, 0.00991292, 0, 0, 0
488.614, 20.7704, -0.179562, 0.358936, -0.128774, 0, -6.00065, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, -0.236001, 0.492784, 20.812, 20.905, 1.69369e-09, 1.22623e-06, 0.00441263, 0.00348799, 0, 0, 0
493.593, 20.7391, 0.034368, 0.215032, -0.113244, 0, -6.00065, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, -0.379639, 0.52969, 20.8334, 20.9007, 1.7664e-08, 1.77658e-06, 0.00518228, 0.00260581, 0, 0, 0
498.575, 20.7865, 0.150054, 0.0834471, -0.0912309, 0, -6.00065, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, -0.380972, -0.00466867, 20.8187, 20.8931, 2.95126e-10, 2.10654e-06, 0.00318641, 0.00440165, 0, 0, 0
503.156, 20.8608, 0.178635, 0.274605, -0.529335, 0, -6.00065, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, -0.375547, 0.0927957, 20.8848, 20.9066, 1.66722e-09, 8.44702e-07, 0.00405917, 0.000884753, 0, 0, 0
508.175, 20.9647, 0.193413, -0.40736, 0.212513, 0, -6.00065, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.376632, -0.206582, 20.8701, 20.8989, 5.50913e-07, 1.07578e-06, 0.00922638, 0.00235924, 0, 1.30001, 0
512.793, 21, -2.77556e-17, 8.90029e-14, -2.22392e-13, 0, -6.00065, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.383907, -0.380304, 20.7891, 20.8259, 1.94022e-06, 2.85885e-06, 0.0146008, 0.0199932, 0, 0.8, 0
517.413, 21, 1.26218e-29, -8.41452e-29, 1.57772e-28, 0, -6.00065, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, -0.393875, -0.388972, 20.7079, 20.7448, 4.20266e-06, 5.5263e-06, 0.0153218, 0.0576221, 0, 0.5, 0
521.613, 21, -5.38099e-43, 5.12475e-43, -1.3727e-43, 0, -6.00065, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, -0.420531, 0.42867, 20.5502, 20.909, 5.26234e-07, 1.33032e-05, 0.0164332, 0.0960746, 0, 0.2, 0
526.233, 21, -2.39728e-43, 2.66365e-43, -8.3239e-44, 0, -6.00065, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, -0.42218, 0.430351, 20.5529, 20.9179, 4.27569e-07, 1.31448e-05, 0.0165694, 0.0909841, 0, 0, 0
530.853, 21, -8.81002e-44, 1.46834e-43, -6.88283e-44, 0, -6.00065, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0.386769, 0.423736, 20.5682, 20.8822, 8.84436e-07, 1.22407e-05, 0.0161784, 0.0735828, 0, 0, 0
535.473, 21, -1.11777e-44, 2.48394e-44, -1.55246e-44, 0, -6.00065, 0, 0, 0, 0, 0, 0.6, 0, 0, 0, 0, 0.393305, 0.425361, 20.667, 20.8911, 7.54635e-07, 7.20968e-06, 0.0166583, 0.0391825, 0, 0, 0
540.093, 21, 7.07922e-46, -2.35974e-45, 2.21226e-45, 0, -6.00065, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, 0.404903, 0.427006, 20.7657, 20.9, 6.35245e-07, 3.53434e-06, 0.0172809, 0.0155221, 0, 0, 0
544.293, 21, -1.7698e-46, 1.17987e-45, -2.21226e-45, 0, -6.00065, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, 0.418992, 0.427006, 20.8553, 20.9, 6.35245e-07, 1.33663e-06, 0.0178944, 0.00362688, 0, 0, 0
548.913, 21, 1.55575e-61, -1.5625, 0.976563, 0, -6.00065, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, -1.44074, -0.149115, 20.2405, 20.9108, 2.24931e-10, 3.92173e-06, 0.0972528, 0.312194, 0, 0, 0
553.102, 20.8438, -0.703125, 0.417752, -0.0666866, 0, -6.00065, 0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, -0.723234, 0.357096, 20.5816, 20.91, 6.38653e-10, 3.88274e-06, 0.00880156, 0.0831881, 0, 0, 0
